Wolf,,,,,,,
mechdef_ryoken_stormcrow-D,29,,0,,0,,0
mechdef_ryoken_stormcrow-C,55,,45,,27,,34
mechdef_battle_cobra-B,0,,0,,0,3060-01-01T00:00:00Z,8
mechdef_goshawk_vapor_eagle-6,10,,15,,10,Jump:3058-01-01T00:00:00Z,25
mechdef_coyotl-PRIME,6,,5,,5,Jump:3058-01-01T00:00:00Z,0
mechdef_dragonfly_viper-A,29,,0,,0,,0
mechdef_goshawk_vapor_eagle-2,19,,19,,19,Jump:3058-01-01T00:00:00Z,32
mechdef_black_hawk_nova-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_ryoken_stormcrow-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_ryoken_stormcrow-PRIME,172,,164,,164,,164
mechdef_black_hawk_nova-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_pouncer-A,0,3050-01-01T00:00:00Z,5,,15,,19
mechdef_ryoken_stormcrow-E,0,,0,3054-01-01T00:00:00Z,3,,6
mechdef_shadow_cat-PRIME,41,,34,,26,,19
mechdef_shadow_cat-C,0,,0,,0,3061-01-01T00:00:00Z,4
mechdef_shadow_cat-A,9,,6,,4,,3
mechdef_pouncer-D,0,3050-01-01T00:00:00Z,3,,9,,11
mechdef_ryoken_stormcrow-B,29,,58,,58,,58
mechdef_ryoken_stormcrow-A,58,,67,,67,,67
mechdef_ryoken_stormcrow-I,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_goshawk_vapor_eagle-1,19,,19,,19,Jump:3058-01-01T00:00:00Z,32
mechdef_ryoken_stormcrow-TC,0,3052-01-01T00:00:00Z,16,,10,,12
mechdef_shadow_cat-B,9,,6,,4,,3
mechdef_black_hawk_nova-A,39,,48,,48,,48
mechdef_shadow_cat-M,0,,0,3054-01-01T00:00:00Z,11,,12
mechdef_pouncer-PRIME,0,3050-01-01T00:00:00Z,3,,9,,11
mechdef_goshawk_vapor_eagle-5,0,3051-01-01T00:00:00Z,1,,1,,1
mechdef_black_hawk_nova-PRIME,67,,50,,50,,50
Heavies,,,,,,,
mechdef_rifleman_IIC-2,0,3050-01-01T00:00:00Z,3,,4,,4
mechdef_loki_hellbringer-B,10,,0,,0,,0
mechdef_crossbow-B,0,,0,,0,3060-01-01T00:00:00Z,13
mechdef_crossbow-H,0,,0,,0,3061-01-01T00:00:00Z,5
mechdef_marauder_C,0,,0,,0,3058-01-01T00:00:00Z,11
mechdef_crossbow-A,0,,0,,0,3060-01-01T00:00:00Z,9
mechdef_archer_C,0,,0,,0,3058-01-01T00:00:00Z,5
mechdef_galahad_glass_spider-1,26,,22,,22,Jump:3058-01-01T00:00:00Z,43
mechdef_crossbow-PRIME,0,,0,,0,3060-01-01T00:00:00Z,26
mechdef_cauldron_born_ebon_jaguar-C,0,,0,3055-01-01T00:00:00Z,10,,8
mechdef_loki_hellbringer-F,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_linebacker-E,0,,0,,0,3061-01-01T00:00:00Z,8
mechdef_vulture_mad_dog-C,36,,0,,0,,0
mechdef_vulture_mad_dog-A,36,,49,,49,,49
mechdef_sun_spider-A,0,3050-01-01T00:00:00Z,2,,5,,7
mechdef_novacat-C,0,,0,,0,3059-01-01T00:00:00Z,4
mechdef_loki_hellbringer-A,36,,27,,27,,27
mechdef_cauldron_born_ebon_jaguar-PRIME,0,,0,3055-01-01T00:00:00Z,20,,17
mechdef_loki_hellbringer-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_vulture_mad_dog-DD,0,3050-01-01T00:00:00Z,17,,10,,9
mechdef_spirit_walker-A,0,,0,,0,Jump:3059-07-01T00:00:00Z,2
mechdef_galahad_glass_spider-2,51,,54,,43,Jump:3058-01-01T00:00:00Z,98
mechdef_linebacker-D,0,3052-01-01T00:00:00Z,1,,3,,3
mechdef_linebacker-B,0,3052-01-01T00:00:00Z,1,,3,,3
mechdef_linebacker-C,0,3052-01-01T00:00:00Z,1,,12,,12
mechdef_loki_hellbringer-C,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_novacat-D,0,,0,,0,3059-01-01T00:00:00Z,8
mechdef_vulture_mad_dog-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_spirit_walker-PRIME,0,,0,,0,Jump:3059-07-01T00:00:00Z,3
mechdef_thor_summoner-A,26,,22,,22,,22
mechdef_warhammer_C-2,0,3052-01-01T00:00:00Z,5,,6,,9
mechdef_thor_summoner-B,21,,0,,0,,0
mechdef_thor_summoner-F,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_champion_C,0,3050-01-01T00:00:00Z,3,,5,,6
mechdef_loki_hellbringer-M,0,,0,3055-01-01T00:00:00Z,7,,8
mechdef_grizzly-1,0,3050-01-01T00:00:00Z,4,,5,,6
mechdef_mad_cat_timber_wolf-B,77,,54,,54,,54
mechdef_cauldron_born_ebon_jaguar-D,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_thor_summoner-M,0,3051-01-01T00:00:00Z,6,,4,,5
mechdef_sun_spider-PRIME,0,3050-01-01T00:00:00Z,3,,7,,12
mechdef_linebacker-A,0,3052-01-01T00:00:00Z,1,,3,,3
mechdef_vulture_mad_dog-B,21,,49,,49,,49
mechdef_thor_summoner-PRIME,36,,22,,22,,22
mechdef_rifleman_IIC,15,,22,,22,Jump:3058-01-01T00:00:00Z,27
mechdef_thresher-1,15,,27,,27,Jump:3058-01-01T00:00:00Z,27
mechdef_vulture_mad_dog-PRIME,62,,65,,65,,65
mechdef_guillotine_IIC,26,,27,,27,Jump:3058-01-01T00:00:00Z,43
mechdef_thor_summoner-C,10,,22,,22,,22
mechdef_linebacker-PRIME,0,3052-01-01T00:00:00Z,3,,6,,7
mechdef_orion_IIC,7,,10,,10,,10
mechdef_loki_hellbringer-J,0,,0,,0,3058-01-01T00:00:00Z,3
mechdef_cauldron_born_ebon_jaguar-A,0,,0,3055-01-01T00:00:00Z,28,,24
mechdef_mad_cat_timber_wolf-E,0,,0,3054-01-01T00:00:00Z,3,,7
mechdef_vulture_mad_dog-D,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_mad_cat_timber_wolf-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_novacat-B,0,,0,,0,3059-01-01T00:00:00Z,16
mechdef_mad_cat_timber_wolf-C,51,,109,,109,,109
mechdef_viper_black_python-2,0,,0,,0,3058-01-01T00:00:00Z,1
mechdef_novacat-PRIME,0,,0,,0,3059-01-01T00:00:00Z,23
mechdef_cauldron_born_ebon_jaguar-B,0,,0,3055-01-01T00:00:00Z,10,,8
mechdef_thor_summoner-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_sun_spider-C,0,3050-01-01T00:00:00Z,2,,5,,7
mechdef_thor_summoner-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_mad_cat_timber_wolf-H,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_novacat-A,0,,0,,0,3059-01-01T00:00:00Z,11
mechdef_thor_summoner-D,10,,43,,43,,43
mechdef_loki_hellbringer-PRIME,56,,82,,82,,82
mechdef_vulture_mad_dog-S,0,3052-01-01T00:00:00Z,19,,10,,9
mechdef_mad_cat_timber_wolf-D,26,,98,,98,,98
mechdef_mad_cat_timber_wolf-PRIME,257,,174,,174,,174
mechdef_viper_black_python-1,0,,0,3055-01-01T00:00:00Z,5,,5
mechdef_mad_cat_timber_wolf-A,154,,109,,109,,109
mechdef_mad_cat_timber_wolf-N,0,3050-01-01T00:00:00Z,36,,27,,34
mechdef_mad_cat_timber_wolf-TC,0,3052-01-01T00:00:00Z,20,,14,,17
mechdef_viper_black_python-5,0,,0,,0,3058-01-01T00:00:00Z,1
Assaults,,,,,,,
mechdef_manowar_gargoyle-PRIME,215,,0,,0,,0
mechdef_naga-C,10,,10,,10,,10
mechdef_naga-PRIME,43,,43,,43,,43
mechdef_manowar_gargoyle-B,93,,91,,59,,54
mechdef_naga-D,10,,10,,10,,10
mechdef_kraken_bane-1,36,,36,,36,Jump:3058-01-01T00:00:00Z,60
mechdef_naga-A,10,,10,,10,,10
mechdef_naga-B,24,,24,,24,,24
mechdef_phoenix_hawk_IIC,22,,22,,22,Jump:3058-01-01T00:00:00Z,16
mechdef_behemoth_stone_rhino-5,1,,1,,1,,1
mechdef_manowar_gargoyle-H,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_manowar_gargoyle-E,0,,0,,0,3060-01-01T00:00:00Z,4
mechdef_kingfisher-A,0,,0,,0,3058-01-01T00:00:00Z,11
mechdef_savage_coyote-B,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_masakari_warhawk-B,10,,0,,0,,0
mechdef_kingfisher-D,0,,0,,0,3058-01-01T00:00:00Z,11
mechdef_warhammer_IIC-3,0,,0,,0,3060-01-01T00:00:00Z,2
mechdef_masakari_warhawk-A,10,,0,,0,,0
mechdef_kingfisher-PRIME,0,,0,,0,3058-01-01T00:00:00Z,21
mechdef_manowar_gargoyle-C,72,,180,,180,,180
mechdef_phoenix_hawk_IIC-9,0,3051-01-01T00:00:00Z,3,,3,,4
mechdef_kingfisher-B,0,,0,,0,3058-01-01T00:00:00Z,15
mechdef_masakari_warhawk-D,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_warhammer_IIC-2,5,,7,,5,Jump:3058-01-01T00:00:00Z,7
mechdef_manowar_gargoyle-D,3,,3,,3,,3
mechdef_annihilator_C,7,,9,,6,,5
mechdef_kingfisher-H,0,,0,,0,3061-01-01T00:00:00Z,5
mechdef_warthog-PRIME,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_marauder_IIC-8,5,,7,,5,Jump:3058-01-01T00:00:00Z,7
mechdef_warhammer_IIC,15,,19,,15,Jump:3058-01-01T00:00:00Z,29
mechdef_marauder_IIC-9,12,,15,,12,Jump:3058-01-01T00:00:00Z,19
mechdef_behemoth_stone_rhino-4,0,3051-01-01T00:00:00Z,1,,1,,1
mechdef_masakari_warhawk-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_daishi_dire_wolf-B,24,,108,,108,,108
mechdef_savage_coyote-Prime,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_kingfisher-C,0,,0,,0,3058-01-01T00:00:00Z,8
mechdef_daishi_dire_wolf-X,0,,0,,0,3060-01-01T00:00:00Z,4
mechdef_marauder_IIC,15,,19,,15,Jump:3058-01-01T00:00:00Z,29
mechdef_manowar_gargoyle-A,192,,300,,300,,300
mechdef_gladiator_executioner-D,24,,36,,36,,36
mechdef_daishi_dire_wolf-PRIME,96,,36,,36,,36
mechdef_annihilator_C-2,4,,4,,3,,3
mechdef_gladiator_executioner-C,12,,0,,0,,0
mechdef_gladiator_executioner-PRIME,36,,24,,24,,24
mechdef_masakari_warhawk-F,0,,0,3054-01-01T00:00:00Z,4,,4
mechdef_supernova-1,0,3050-01-01T00:00:00Z,6,,7,,9
mechdef_savage_coyote-A,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_daishi_dire_wolf-A,60,,36,,36,,36
mechdef_behemoth_stone_rhino-7,2,,2,,2,,2
mechdef_kodiak-1,0,3050-01-01T00:00:00Z,3,,4,,4
mechdef_gladiator_executioner-B,24,,24,,24,,24
mechdef_daishi_dire_wolf-W,3,,3,,3,,3
mechdef_highlander_IIC,15,,19,,15,Jump:3058-01-01T00:00:00Z,29
mechdef_behemoth_stone_rhino-6,1,,1,,1,,1
mechdef_daishi_dire_wolf-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_gladiator_executioner-E,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_daishi_dire_wolf-H,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_masakari_warhawk-C,5,,19,,19,,19
mechdef_behemoth_stone_rhino-1,3,,3,,3,,3
mechdef_masakari_warhawk-I,19,,16,,12,,12
mechdef_shogun_SHG_C,1,,2,,2,,1
mechdef_gladiator_executioner-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_imp_C,1,,3,,4,,3
mechdef_gladiator_executioner-A,24,,36,,36,,36
mechdef_mad_cat_mkii,0,,0,,0,3062-01-01T00:00:00Z,2
mechdef_masakari_warhawk-PRIME,24,,29,,29,,29
mechdef_gladiator_executioner-TC,0,3052-01-01T00:00:00Z,4,,4,,3
mechdef_daishi_dire_wolf-C,0,,0,3054-01-01T00:00:00Z,3,,7
