DavionLocals,,,,,,,
mechdef_rifleman_RFL-3C,0,Jump:3026-01-01T00:00:00Z,4,,4,,6
mechdef_champion_CHP-2N,8,,7,,7,,0
mechdef_jagermech_JM6-A,8,,7,,7,,6
mechdef_rifleman_RFL-4D,4,,4,,4,,6
mechdef_quickdraw_QKD-4G,12,,11,,11,,10
mechdef_quickdraw_QKD-5A,4,,4,,4,,6
mechdef_cataphract_CTF-4X,0,3029-01-01T00:00:00Z,4,,4,,4
mechdef_merlin_MLN-1A,8,,7,,7,,0
mechdef_ostroc_OSR-2C,30,,28,,26,,35
mechdef_thunderbolt_TDR-5D,31,,28,,26,,0
mechdef_ostroc_OSR-2L,4,,4,,4,,6
mechdef_quickdraw_QKD-4H,4,,4,,4,,6
mechdef_jagermech_JM6-B,2,,4,,4,,4
mechdef_battleaxe_BKX-7NC,3,,3,,2,,2
mechdef_ostsol_OTL-4F,4,,4,,4,,17
mechdef_ostsol_OTL-4D,68,,64,,60,,56
mechdef_ostroc_OSR-3C,4,,4,,4,,6
mechdef_orion_ON1-V,4,,4,,4,,6
mechdef_warhammer_WHM-6R,68,,64,,60,,56
mechdef_warhammer_WHM-6K,12,,11,,11,,10
mechdef_cataphract_CTF-1X,0,3028-09-01T00:00:00Z,28,,26,,24
mechdef_crusader_CRD-3R,84,,80,,76,,69
mechdef_orion_ON1-VA,4,,4,,4,,6
mechdef_battleaxe_BKX-7K,3,,3,,2,,2
mechdef_thunderbolt_TDR-5S,42,,40,,38,,56
mechdef_crusader_CRD-3D,30,,28,,26,,24
mechdef_bombardier_BMB-10D,8,,7,,7,,6
mechdef_cataphract_CTF-2X,0,3028-09-01T00:00:00Z,4,,4,,10
mechdef_hammerhands_HMH-4D,3,,3,,2,,2
mechdef_marauder_MAD-3R,30,,28,,26,,24
mechdef_guillotine_GLT-4P,4,,4,,4,,6
mechdef_hammerhands_HMH-3D,3,,3,,2,,2
mechdef_catapult_CPLT-C1,4,,4,,4,,0
mechdef_guillotine_GLT-4L,21,,20,,19,,17
mechdef_thunderbolt_TDR-5SE,3,,3,,3,,3
mechdef_grasshopper_GHR-5H,28,,26,,25,,35
mechdef_orion_ON1-K,30,,28,,26,,24
mechdef_grasshopper_GHR-4R,2,,2,,1,,1
mechdef_blackknight_BL-7-KNT,8,,7,,7,,6
mechdef_stalker_STK-4P,8,,7,,7,,6
mechdef_marauder_MAD-3D,42,,40,,38,,17
mechdef_warhammer_WHM-6D,21,,20,,19,,17
mechdef_archer_ARC-2R,81,,80,,72,,70
mechdef_grasshopper_GHR-5N,0,,0,3040-01-01T00:00:00Z,7,,6
Assaults,,,,,,,
mechdef_victor_VTR-9A,13,,13,,11,,12
mechdef_victor_VTR-9A1,13,,13,,11,,12
mechdef_cyclops_CP-10-Z,50,,49,,44,,18
mechdef_zeus_ZEU-6Y,3,,3,,3,,3
mechdef_longbow_LGB-0W,114,,111,,99,,103
mechdef_victor_VTR-9B,229,,222,,199,,207
mechdef_banshee_BNC-3E,114,,111,,99,,64
mechdef_zeus_ZEU-6T,0,3026-01-01T00:00:00Z,19,,17,,18
mechdef_goliath_GOL-1H,7,,7,,6,,6
mechdef_awesome_AWS-8R,7,,7,,6,,6
mechdef_striker_STC-2C,13,,13,,31,,18
mechdef_awesome_AWS-8V,7,,7,,6,,6
mechdef_battlemaster_BLR-1G,13,,13,,11,,12
mechdef_battlemaster_BLR-1D,20,,19,,17,,18
mechdef_cyclops_CP-11-A,0,,0,3045-01-01T00:00:00Z,6,,6
mechdef_cyclops_CP-11-C,0,,0,3049-12-01T00:00:00Z,6,,6
mechdef_stalker_STK-4N,7,,7,,6,,6
mechdef_stalker_STK-3F,71,,70,,62,,64
mechdef_cyclops_CP-10-Q,13,,13,,11,,12
mechdef_battlemaster_BLR-1Gd,0,,0,3043-01-01T00:00:00Z,3,,3
mechdef_awesome_AWS-8T,7,,7,,6,,6
mechdef_awesome_AWS-8Q,71,,70,,99,,64
mechdef_longbow_LGB-7Q,71,,49,,44,,45
mechdef_stalker_STK-3H,7,,7,,6,,6
mechdef_banshee_BNC-3S,0,,0,,0,3050-01-01T00:00:00Z,32
mechdef_atlas_AS7-A,13,,13,,11,,18
mechdef_kingcrab_KGC-0000,13,,13,,11,,7
mechdef_pillager_PLG-1N,7,,7,,6,,6
mechdef_atlas_AS7-RS,13,,7,,6,,12
mechdef_devastator_DVS-1D,0,3036-01-01T00:00:00Z,7,,6,,32
mechdef_atlas_AS7-LL,2,,2,,2,,2
mechdef_atlas_AS7-D,50,,49,,44,,45
