KellHounds,,,,,,,,,
mechdef_commando_COM-2D,26,,22,,21,,208,,10
mechdef_locust_LCT-1E,6,,7,,11,,76,,12
mechdef_commando_COM-5S,0,,0,3050-01-01T00:00:00Z,19,,105,,20
mechdef_commando_COM-1D,2,,1,,1,,0,,0
mechdef_fireball_ALM-8D,0,,0,,0,3055-01-01T00:00:00Z,39,,13
mechdef_javelin_JVN-10P,0,,0,,0,3055-01-01T00:00:00Z,39,,6
mechdef_javelin_JVN-10N,11,,10,,13,,108,,4
mechdef_wasp_WSP-3S,0,,0,,0,,0,3067-01-01T00:00:00Z,4
mechdef_ostscout_OTT-7J,9,,6,,7,,88,,7
mechdef_koshi_mist_lynx-A,0,,0,,0,3060-01-01T00:00:00Z,12,,11
mechdef_hussar_HSR-400-D,0,,0,,0,3055-01-01T00:00:00Z,35,,7
mechdef_commando_COM-1B,2,,1,,2,,37,,10
mechdef_spider_SDR-C,0,,0,,0,3058-01-01T00:00:00Z,10,,1
mechdef_spider_SDR-7M,0,,0,,0,3051-01-01T00:00:00Z,10,,1
mechdef_spider_SDR-8M,0,,0,,0,3060-01-01T00:00:00Z,5,,1
mechdef_spider_SDR-5V,8,,7,,7,,55,,2
mechdef_hussar_HSR-200-D,0,,0,,0,3055-01-01T00:00:00Z,28,,6
mechdef_dasher_fire_moth-A,0,,0,,0,3060-01-01T00:00:00Z,7,,6
mechdef_dart_DRT-6S,0,,0,,0,3053-01-01T00:00:00Z,22,,2
mechdef_valkyrie_VLK-QF,1,,2,,2,,26,,6
mechdef_owens_OW-1D,0,,0,,0,3060-01-01T00:00:00Z,5,,3
mechdef_dart_DRT-4S,0,,0,,0,3053-01-01T00:00:00Z,30,,13
mechdef_commando_COM-7S,0,,0,,0,3060-01-01T00:00:00Z,41,,14
mechdef_raven_RVN-3M,0,,0,,0,3055-01-01T00:00:00Z,35,,10
mechdef_tarantula_ZPH-1,0,,0,,0,3055-01-01T00:00:00Z,25,,2
mechdef_locust_C,0,,0,3049-01-01T00:00:00Z,3,,34,,7
mechdef_javelin_JVN-11B,0,,0,,0,3055-01-01T00:00:00Z,14,,2
mechdef_owens_OW-1A,0,,0,,0,3060-01-01T00:00:00Z,5,,3
mechdef_firestarter_FS9-H,23,,21,,21,,156,,8
mechdef_garm_GRM-01A,0,,0,,0,3059-01-01T00:00:00Z,36,,7
mechdef_tarantula_ZPH-3A,0,,0,,0,,0,3063-01-01T00:00:00Z,2
mechdef_raven_RVN-3L,0,,0,,0,3055-01-01T00:00:00Z,35,,10
mechdef_locust_LCT-5M,0,,0,,0,,0,3066-01-01T00:00:00Z,4
mechdef_valkyrie_VLK-QA,5,,6,,5,,52,,3
mechdef_arctic_fox_AF1B,0,,0,,0,3059-01-01T00:00:00Z,16,,6
mechdef_dasher_fire_moth-C,0,,0,,0,3060-01-01T00:00:00Z,17,,15
mechdef_panther_PNT-8Z,1,Jump:3028-01-01T00:00:00Z,0,,0,,0,,0
mechdef_arctic_fox_AF1D,0,,0,,0,3059-01-01T00:00:00Z,32,,12
mechdef_tarantula_ZPH-2A,0,,0,,0,3060-01-01T00:00:00Z,14,,5
mechdef_owens_OW-1B,0,,0,,0,3060-01-01T00:00:00Z,5,,3
mechdef_spider_SDR-7K,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_firestarter_FS9-S,0,,0,3049-01-01T00:00:00Z,7,,56,,8
mechdef_brigand_LDT-X2,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_panther_PNT-9R,10,,10,,7,,63,,3
mechdef_venom_SDR-9KB,0,,0,,0,3057-01-01T00:00:00Z,6,,1
mechdef_battlehawk_BH-K305,0,,0,,0,3055-01-01T00:00:00Z,100,,22
mechdef_brigand_LDT-1,0,,0,,0,,0,3067-01-01T00:00:00Z,5
mechdef_dasher_fire_moth-H,0,,0,,0,3060-01-01T00:00:00Z,7,,11
mechdef_hammer_HMR-3M,0,,0,,0,3053-01-01T00:00:00Z,63,,16
mechdef_panther_PNT-CA,0,,0,,0,3055-01-01T00:00:00Z,6,,1
mechdef_locust_IIC-4,0,,0,,0,,0,3064-01-01T00:00:00Z,17
mechdef_panther_PNT-10KA,0,,0,,0,3055-01-01T00:00:00Z,6,,1
mechdef_firestarter_FS9-M,1,,1,,2,,28,,5
mechdef_venom_SDR-9K,0,,0,,0,3055-01-01T00:00:00Z,32,,6
mechdef_eagle_EGL-2M,0,,0,,0,3059-01-01T00:00:00Z,70,,14
mechdef_koto_KTO-3A,0,,0,,0,,0,3062-01-01T00:00:00Z,10
mechdef_valkyrie_VLK-QD,0,,0,3049-01-01T00:00:00Z,5,,53,,9
mechdef_wasp_WSP-105,11,,10,,13,Jump:3055-01-01T00:00:00Z,0,,0
mechdef_firestarter_FS9-S1,0,,0,3049-01-01T00:00:00Z,7,,56,,8
mechdef_dasher_fire_moth-E,0,,0,,0,3060-01-01T00:00:00Z,6,,5
mechdef_hammer_HMR-3P,0,,0,,0,3060-01-01T00:00:00Z,4,,3
mechdef_jenner_JR7-C,0,,0,,0,3058-01-01T00:00:00Z,10,,3
mechdef_owens_OW-1E,0,,0,,0,3060-01-01T00:00:00Z,1,,1
mechdef_panther_PNT-C,0,,0,,0,3051-01-01T00:00:00Z,16,,3
mechdef_javelin_JVN-10F,1,,1,,2,,19,,4
mechdef_panther_PNT-10K,0,,0,,0,3055-01-01T00:00:00Z,11,,2
mechdef_owens_OW-1,0,,0,,0,3060-01-01T00:00:00Z,9,,6
mechdef_koshi_mist_lynx-D,0,,0,,0,3060-01-01T00:00:00Z,6,,6
mechdef_scarabus_SCB-9A,0,,0,,0,3053-01-01T00:00:00Z,60,,12
mechdef_ostscout_OTT-9S,0,,0,,0,,0,3065-01-01T00:00:00Z,1
mechdef_razorback_RZK-9S,0,,0,,0,,0,3063-01-01T00:00:00Z,17
mechdef_arctic_fox_AF1A,0,,0,,0,3059-01-01T00:00:00Z,32,,12
mechdef_stiletto_STO-4A,0,,0,,0,3061-01-01T00:00:00Z,28,,11
mechdef_venom_SDR-9KA,0,,0,,0,3056-01-01T00:00:00Z,8,,1
mechdef_koshi_mist_lynx-PRIME,0,,0,,0,3060-01-01T00:00:00Z,33,,32
mechdef_hollander_BZK-G1,0,,0,,0,3056-01-01T00:00:00Z,38,,5
mechdef_jenner_JR7-D,8,,7,,9,,112,,6
mechdef_valkyrie_VLK-QD1,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_valkyrie_VLK-QD3,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_jenner_JR7-K,0,,0,,0,3055-01-01T00:00:00Z,14,,4
mechdef_jackal_JA-KL-1532,0,,0,,0,3052-01-01T00:00:00Z,61,,9
mechdef_hitman_HM-1,0,,0,,0,3056-01-01T00:00:00Z,28,,5
mechdef_battlehawk_BH-K306,0,,0,,0,,0,3067-01-01T00:00:00Z,4
mechdef_garm_GRM-01B,0,,0,,0,3059-01-01T00:00:00Z,26,,5
mechdef_brigand_LDT-X1,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_venom_SDR-9KC,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_falcon_FLC-5P,0,,0,,0,,0,3065-01-01T00:00:00Z,7
mechdef_arctic_fox_AF1C,0,,0,,0,3059-01-01T00:00:00Z,32,,12
mechdef_scarabus_SCB-9T,0,,0,,0,3054-01-01T00:00:00Z,27,,5
mechdef_wolfhound_WLF-1,0,Jump:3039-01-01T00:00:00Z,11,,16,,241,,49
mechdef_hollander_BZK-F3,0,,0,,0,3054-01-01T00:00:00Z,107,,15
mechdef_owens_OW-1C,0,,0,,0,3060-01-01T00:00:00Z,5,,3
mechdef_tarantula_ZPH-4A,0,,0,,0,,0,3067-01-01T00:00:00Z,2
mechdef_wolfhound_WLF-1A,0,Jump:3039-01-01T00:00:00Z,3,,4,,60,,17
mechdef_wolfhound_WLF-1B,0,Jump:3039-01-01T00:00:00Z,3,,4,,60,,17
mechdef_koto_KTO-2A,0,,0,,0,3057-01-01T00:00:00Z,14,,2
mechdef_locust_IIC-3,0,,0,,0,3060-01-01T00:00:00Z,10,,6
mechdef_koshi_mist_lynx-H,0,,0,,0,3060-01-01T00:00:00Z,4,,4
mechdef_arctic_fox_AF1,0,,0,,0,3059-01-01T00:00:00Z,45,,16
mechdef_koshi_mist_lynx-E,0,,0,,0,3060-01-01T00:00:00Z,4,,6
mechdef_nighthawk_NTK-2Q,0,,0,,0,3055-01-01T00:00:00Z,80,,16
mechdef_nighthawk_NTK-2S,0,,0,,0,3059-01-01T00:00:00Z,16,,3
mechdef_falconhawk_FNHK-9K,0,,0,,0,3057-01-01T00:00:00Z,20,,4
mechdef_jackal_JA-KL-55,0,,0,,0,,0,3066-01-01T00:00:00Z,13
mechdef_falconhawk_FNHK-9K1A,0,,0,,0,3057-01-01T00:00:00Z,80,,16
mechdef_wolfhound_WLF-2,0,,0,,0,3052-01-01T00:00:00Z,43,,9
mechdef_dasher_fire_moth-B,0,,0,,0,3060-01-01T00:00:00Z,17,,15
mechdef_koshi_mist_lynx-P,0,,0,,0,3061-01-01T00:00:00Z,2,,3
mechdef_javelin_JVN-11A,0,,0,,0,3055-01-01T00:00:00Z,19,,3
mechdef_stinger_STG-A5,8,,7,,9,Jump:3055-01-01T00:00:00Z,0,,0
mechdef_hankyu_arctic_cheetah-B,0,,0,,0,3060-01-01T00:00:00Z,18,,0
mechdef_hankyu_arctic_cheetah-D,0,,0,,0,3060-01-01T00:00:00Z,12,,0
mechdef_locust_IIC,0,,0,,0,3060-01-01T00:00:00Z,42,,12
mechdef_hankyu_arctic_cheetah-A,0,,0,,0,3060-01-01T00:00:00Z,25,,0
mechdef_osiris_OSR-3D,0,,0,,0,,0,3063-01-01T00:00:00Z,16
mechdef_garm_GRM-01C,0,,0,,0,,0,3062-01-01T00:00:00Z,2
mechdef_razorback_RZK-9T,0,,0,,0,,0,3066-01-01T00:00:00Z,9
mechdef_spector_SPR-5S,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_stiletto_STO-4B,0,,0,,0,,0,3063-01-01T00:00:00Z,3
mechdef_talon_TLN-5Z,0,,0,,0,,0,3062-01-01T00:00:00Z,3
mechdef_koshi_mist_lynx-F,0,,0,,0,,0,3063-01-01T00:00:00Z,4
mechdef_talon_TLN-5W,0,,0,,0,3055-01-01T00:00:00Z,33,,7
mechdef_wolfhound_WLF-3S,0,,0,,0,,0,3064-01-01T00:00:00Z,9
mechdef_spector_SPR-5F,0,,0,,0,3053-01-01T00:00:00Z,79,,8
mechdef_koshi_mist_lynx-B,0,,0,,0,3060-01-01T00:00:00Z,12,,11
mechdef_owens_OW-1R,0,,0,,0,3060-01-01T00:00:00Z,1,,1
mechdef_osiris_OSR-4D,0,,0,,0,,0,3067-01-01T00:00:00Z,2
mechdef_dasher_fire_moth-PRIME,0,,0,,0,3060-01-01T00:00:00Z,24,,21
mechdef_puma_adder-D,0,,0,,0,,0,3067-01-01T00:00:00Z,5
mechdef_puma_adder-E,0,,0,,0,,0,3067-01-01T00:00:00Z,3
mechdef_koshi_mist_lynx-C,0,,0,,0,3060-01-01T00:00:00Z,8,,8
mechdef_hankyu_arctic_cheetah-PRIME,0,,0,,0,3060-01-01T00:00:00Z,35,,0
mechdef_pack_hunter,0,,0,,0,3060-01-01T00:00:00Z,94,,30
mechdef_puma_adder-C,0,,0,,0,,0,3067-01-01T00:00:00Z,8
mechdef_puma_adder-B,0,,0,,0,,0,3067-01-01T00:00:00Z,4
mechdef_puma_adder-S,0,,0,,0,,0,3067-01-01T00:00:00Z,11
mechdef_puma_adder-A,0,,0,,0,,0,3067-01-01T00:00:00Z,15
mechdef_puma_adder-H,0,,0,,0,,0,3067-01-01T00:00:00Z,3
mechdef_hankyu_arctic_cheetah-C,0,,0,,0,3060-01-01T00:00:00Z,8,,0
mechdef_puma_adder-PRIME,0,,0,,0,,0,3067-01-01T00:00:00Z,22
mechdef_dasher_fire_moth-D,0,,0,,0,3060-01-01T00:00:00Z,24,,21
Mediums,,,,,,,,,
mechdef_vulcan_VL-2T,13,,13,,18,,116,,12
mechdef_sentinel_STN-3K,0,,0,3049-01-01T00:00:00Z,1,,0,,0
mechdef_cicada_CDA-2A,5,,6,,9,,10,,0
mechdef_sentinel_STN-3L,0,,0,3049-01-01T00:00:00Z,6,,146,,48
mechdef_strider_SR1-OA,0,,0,,0,3057-01-01T00:00:00Z,12,,7
mechdef_assassin_ASN-23,0,,0,,0,3055-01-01T00:00:00Z,13,,0
mechdef_assassin_ASN-21,8,,8,,14,,29,,0
mechdef_clint_CLNT-2-3T,8,,8,,14,,38,,3
mechdef_hermesII_HER-2S,5,,4,,11,,113,,14
mechdef_vulcan_VL-5M,0,,0,,0,3055-01-01T00:00:00Z,9,,4
mechdef_cicada_CDA-3M,0,,0,3049-01-01T00:00:00Z,1,,24,,5
mechdef_sentinel_STN-3KB,0,,0,3049-01-01T00:00:00Z,1,,0,,0
mechdef_sentinel_STN-3KA,0,,0,3049-01-01T00:00:00Z,1,,0,,0
mechdef_shadowhawk_SHD-1R,0,,0,,0,,0,3067-01-01T00:00:00Z,4
mechdef_hatchetman_HCT-3F,0,3028-01-01T00:00:00Z,4,,9,,12,,3
mechdef_hermesII_HER-5S,0,,0,,0,3055-01-01T00:00:00Z,25,,16
mechdef_dervish_DV-1S,0,,0,,0,,0,3067-01-01T00:00:00Z,7
mechdef_strider_SR1-O,0,,0,,0,3057-01-01T00:00:00Z,16,,9
mechdef_strider_SR1-OD,0,,0,,0,3057-01-01T00:00:00Z,12,,7
mechdef_vulcan_VL-5S,0,,0,3050-01-01T00:00:00Z,4,,37,,14
mechdef_strider_SR1-OB,0,,0,,0,3057-01-01T00:00:00Z,12,,7
mechdef_tsunami_TS-P1,0,,0,,0,3055-01-01T00:00:00Z,41,,11
mechdef_vulcan_VL-5T,2,,2,,2,,29,,17
mechdef_strider_SR1-OC,0,,0,,0,3057-01-01T00:00:00Z,12,,7
mechdef_centurion_CN9-A,5,,8,,11,,17,,5
mechdef_centurion_CN9-AH,1,,1,,3,,24,,5
mechdef_blackjack_BJ-1,8,,8,,14,,65,,6
mechdef_firestarter_FS9-OA,0,,0,,0,3057-01-01T00:00:00Z,10,,6
mechdef_strider_SR1-OE,0,,0,,0,3058-01-01T00:00:00Z,8,,5
mechdef_snake_SNK-1V,0,,0,,0,3060-01-01T00:00:00Z,26,,8
mechdef_whitworth_WTH-1,8,,6,,10,,82,,59
mechdef_trebuchet_TBT-5S,5,,5,,8,,84,,14
mechdef_firestarter_FS9-OE,0,,0,,0,3058-01-01T00:00:00Z,7,,6
mechdef_wyvern_WVE-6N,7,,7,,8,,41,,4
mechdef_firestarter_FS9-OC,0,,0,,0,3057-01-01T00:00:00Z,10,,6
mechdef_hatchetman_HCT-5D,0,,0,,0,,0,3062-01-01T00:00:00Z,2
mechdef_scorpion_SCP-1N,4,,0,,0,,0,,0
mechdef_vindicator_VND-1R,0,,0,3049-01-01T00:00:00Z,20,,132,,62
mechdef_enforcer_ENF-4R,12,,16,,24,,217,,21
mechdef_strider_SR1-OF,0,,0,,0,3060-01-01T00:00:00Z,5,,5
mechdef_hatchetman_HCT-5S,0,,0,3049-01-01T00:00:00Z,3,,28,,8
mechdef_hunchback_HBK-4G,10,,10,,14,,66,,0
mechdef_hunchback_HBK-5N,0,,0,,0,3057-01-01T00:00:00Z,15,,0
mechdef_phoenixhawk_PXH-1,52,,34,,32,,225,,23
mechdef_hunchback_HBK-4SP,1,,1,,2,,16,,0
mechdef_nightsky_NGS-5S,0,,0,,0,3058-01-01T00:00:00Z,11,,7
mechdef_shadowhawk_SHD-2D2,0,,0,3049-01-01T00:00:00Z,2,,14,,5
mechdef_hunchback_HBK-5M,0,,0,3049-01-01T00:00:00Z,4,,7,,0
mechdef_centurion_CN9-AL,1,,2,,4,,34,,5
mechdef_blackjack_BJ-4,0,,0,,0,,0,3067-01-01T00:00:00Z,1
mechdef_firestarter_FS9-OG,0,,0,,0,,0,3063-01-01T00:00:00Z,4
mechdef_shadowhawk_SHD-2H,16,,16,,17,,61,,6
mechdef_hunchback_HBK-4H,1,,1,,2,,23,,0
mechdef_watchman_WTC-4M,0,,0,,0,3060-01-01T00:00:00Z,52,,17
mechdef_sentry_SNT-04,0,,0,,0,3057-01-01T00:00:00Z,52,,17
mechdef_firestarter_FS9-OB,0,,0,,0,3057-01-01T00:00:00Z,10,,6
mechdef_wolftrap_WFT-1,0,,0,,0,3051-01-01T00:00:00Z,37,,17
mechdef_clint_CLNT-2-3U,0,,0,,0,3055-01-01T00:00:00Z,17,,3
mechdef_phoenixhawk_PXH-1D,0,,0,3049-01-01T00:00:00Z,11,,113,,23
mechdef_hunchback_HBK-4N,1,,1,,2,,23,,0
mechdef_wyvern_WVE-5N,0,,0,3049-01-01T00:00:00Z,5,,37,,9
mechdef_wolverine_WVR-6R,26,,25,,36,,86,,8
mechdef_vindicator_VND-3L,0,,0,,0,3055-01-01T00:00:00Z,21,,9
mechdef_hatchetman_HCT-5DD,0,,0,,0,,0,3065-01-01T00:00:00Z,4
mechdef_cobra_CBR-02,0,,0,,0,3061-01-01T00:00:00Z,16,,34
mechdef_centurion_CN9-D,0,,0,,0,3055-01-01T00:00:00Z,15,,4
mechdef_hunchback_HBK-6N,0,,0,,0,3059-01-01T00:00:00Z,10,,0
mechdef_hunchback_HBK-4P,2,,2,,2,,23,,0
mechdef_crab_CRB-20,4,,4,,7,Jump:3055-01-01T00:00:00Z,0,,0
mechdef_hunchback_HBK-4J,1,,1,,2,,23,,0
mechdef_firestarter_FS9-O,0,,0,,0,3056-01-01T00:00:00Z,15,,8
mechdef_dervish_DV-6M,12,,11,,5,,30,,9
mechdef_shadowhawk_SHD-2K,0,,0,3049-01-01T00:00:00Z,3,,15,,4
mechdef_blackjack_BJ-2,0,,0,,0,3055-01-01T00:00:00Z,15,,5
mechdef_nightsky_NGS-4S,0,,0,,0,3055-01-01T00:00:00Z,64,,20
mechdef_kintaro_KTO-19,0,,0,3049-01-01T00:00:00Z,3,,32,,10
mechdef_chimera_CMA-1S,0,,0,,0,,0,3063-01-01T00:00:00Z,38
mechdef_hatchetman_HCT-6S,0,,0,,0,,0,3064-01-01T00:00:00Z,8
mechdef_chimera_CMA-C,0,,0,,0,,0,3063-01-01T00:00:00Z,7
mechdef_kintaro_KTO-18,0,,0,3049-01-01T00:00:00Z,3,,35,,6
mechdef_blackjack_BJ2-OC,0,,0,,0,3057-01-01T00:00:00Z,9,,5
mechdef_uziel_UZL-3S,0,,0,,0,,0,3065-01-01T00:00:00Z,3
mechdef_firestarter_FS9-OX,0,,0,,0,3059-01-01T00:00:00Z,1,,1
mechdef_trebuchet_TBT-5N,11,,11,,16,,168,,14
mechdef_hollanderii_BZK-F7,0,,0,,0,3061-01-01T00:00:00Z,20,,11
mechdef_bushwacker_BSW-X2,0,,0,,0,3054-01-01T00:00:00Z,16,,6
mechdef_blackjack_BJ2-O,0,,0,,0,3057-01-01T00:00:00Z,12,,6
mechdef_apollo_APL-1M,0,,0,,0,3055-01-01T00:00:00Z,73,,24
mechdef_fenris_ice_ferret-C,0,,0,,0,3060-01-01T00:00:00Z,11,,12
mechdef_hollanderii_BZK-F5,0,,0,,0,3059-01-01T00:00:00Z,79,,22
mechdef_lineholder_KW1-LH3,0,,0,,0,3059-01-01T00:00:00Z,8,,3
mechdef_hellspawn_HSN-7D,0,,0,,0,,0,3062-01-01T00:00:00Z,12
mechdef_bushwacker_BSW-X1,0,,0,,0,3053-01-01T00:00:00Z,23,,6
mechdef_griffin_GRF-5M,0,,0,,0,,0,3066-01-01T00:00:00Z,8
mechdef_stealth_STH-1D,0,,0,,0,3054-01-01T00:00:00Z,60,,19
mechdef_phoenixhawk_PXH-3S,0,,0,3042-01-01T00:00:00Z,18,,143,,52
mechdef_centurion_CN10-B,0,,0,,0,3057-01-01T00:00:00Z,31,,6
mechdef_phoenixhawk_PXH-3PL,0,,0,,0,,0,3067-01-01T00:00:00Z,6
mechdef_enfield_END-6Q,0,,0,,0,3055-01-01T00:00:00Z,43,,0
mechdef_griffin_GRF-1S,11,,17,,26,,142,,15
mechdef_blackjack_BJ2-OE,0,,0,,0,3059-01-01T00:00:00Z,6,,6
mechdef_cicada_CDA-3G,0,,0,,0,3056-01-01T00:00:00Z,9,,4
mechdef_blackjack_BJ-3,0,,0,,0,3055-01-01T00:00:00Z,15,,3
mechdef_griffin_GRF-1N,44,,49,,53,,201,,21
mechdef_blitzkrieg_BTZ-3F,0,,0,,0,3061-01-01T00:00:00Z,26,,38
mechdef_clint_CLNT-5U,0,,0,,0,,0,3062-01-01T00:00:00Z,9
mechdef_lineholder_KW1-LH2,0,,0,,0,3059-01-01T00:00:00Z,205,,104
mechdef_griffin_GRF-1DS,0,,0,3049-01-01T00:00:00Z,11,,64,,17
mechdef_nightsky_NGS-4T,0,,0,,0,3058-01-01T00:00:00Z,16,,10
mechdef_wraith_TR1,0,,0,,0,3055-01-01T00:00:00Z,59,,21
mechdef_bushwacker_BSW-S2,0,,0,,0,3056-01-01T00:00:00Z,23,,8
mechdef_kintaro_KTO-C,0,,0,,0,3055-01-01T00:00:00Z,16,,5
mechdef_tsunami_TS-P1D,0,,0,,0,,0,3063-01-01T00:00:00Z,6
mechdef_phoenixhawk_PXH-3M,0,,0,3049-01-01T00:00:00Z,9,,71,,18
mechdef_enforcer_ENF-5D,0,,0,3050-01-01T00:00:00Z,3,,98,,17
mechdef_shadow_hawk_C,0,,0,,0,3055-01-01T00:00:00Z,31,,13
mechdef_wolverine_WVR-7D,0,,0,3050-01-01T00:00:00Z,5,,27,,6
mechdef_phoenixhawk_PXH-3D,0,,0,3048-01-01T00:00:00Z,18,,101,,26
mechdef_blackjack_BJ2-OA,0,,0,,0,3057-01-01T00:00:00Z,9,,5
mechdef_firestarter_FS9-OD,0,,0,,0,3057-01-01T00:00:00Z,10,,6
mechdef_blackjack_BJ2-OB,0,,0,,0,3057-01-01T00:00:00Z,9,,5
mechdef_fenris_ice_ferret-A,0,,0,,0,3060-01-01T00:00:00Z,21,,24
mechdef_centurion_CN9-D3,0,,0,,0,3055-01-01T00:00:00Z,11,,2
mechdef_cicada_CDA-3F,0,,0,,0,3055-01-01T00:00:00Z,9,,3
mechdef_wolverine_WVR-7K,0,,0,3050-01-01T00:00:00Z,5,,27,,6
mechdef_cronus_CNS-3M,0,3039-01-01T00:00:00Z,4,,7,,82,,23
mechdef_stealth_STH-2D1,0,,0,,0,,0,3062-01-01T00:00:00Z,3
mechdef_stealth_STH-2D2,0,,0,,0,,0,3062-01-01T00:00:00Z,2
mechdef_strider_SR1-OR,0,,0,,0,3060-01-01T00:00:00Z,1,,1
mechdef_trebuchet_TBT-3C,0,,0,3049-01-01T00:00:00Z,4,,19,,6
mechdef_dragonfly_viper-C,0,,0,,0,,0,3067-01-01T00:00:00Z,10
mechdef_trebuchet_TBT-7M,0,,0,,0,3055-01-01T00:00:00Z,27,,8
mechdef_hunchback_HBK-5S,0,,0,,0,3058-01-01T00:00:00Z,10,,0
mechdef_uziel_UZL-2S,0,,0,,0,,0,3063-01-01T00:00:00Z,30
mechdef_shadowhawk_SHD-2Hb,0,,0,,0,,0,3067-01-01T00:00:00Z,2
mechdef_nightsky_NGS-5T,0,,0,,0,3058-01-01T00:00:00Z,16,,10
mechdef_kintaro_KTO-20,0,,0,3049-01-01T00:00:00Z,3,,16,,5
mechdef_centurion_CN9-D4D,0,,0,,0,,0,3066-01-01T00:00:00Z,1
mechdef_wolverine_WVR-9D,0,,0,,0,,0,3067-01-01T00:00:00Z,3
mechdef_centurion_CN9-D3D,0,,0,,0,3060-01-01T00:00:00Z,6,,1
mechdef_blackjack_BJ2-OD,0,,0,,0,3057-01-01T00:00:00Z,9,,5
mechdef_blackjack_BJ2-OF,0,,0,,0,3061-01-01T00:00:00Z,2,,2
mechdef_dervish_DV-7D,0,,0,,0,3055-01-01T00:00:00Z,27,,7
mechdef_enfield_END-6J,0,,0,,0,3060-01-01T00:00:00Z,12,,0
mechdef_shadowhawk_SHD-5M,0,,0,3049-01-01T00:00:00Z,3,,14,,4
mechdef_firestarter_FS9-OF,0,,0,,0,3060-01-01T00:00:00Z,4,,4
mechdef_black_hawk_nova-D,0,,0,,0,3060-01-01T00:00:00Z,11,,12
mechdef_dragonfly_viper-PRIME,0,,0,,0,,0,3067-01-01T00:00:00Z,27
mechdef_enforceriii_ENF-6M,0,,0,,0,3060-01-01T00:00:00Z,33,,13
mechdef_fenris_ice_ferret-B,0,,0,,0,3060-01-01T00:00:00Z,15,,17
mechdef_nightsky_NGS-6T,0,,0,,0,,0,3067-01-01T00:00:00Z,5
mechdef_grimreaper_GRM-R-PR29,0,,0,,0,3055-01-01T00:00:00Z,38,,17
