GhostBear,,,,,,,
mechdef_griffin_IIC-2,0,3050-01-01T00:00:00Z,20,,19,,0
mechdef_black_hawk_nova-B,18,,9,,9,,9
mechdef_dragonfly_viper-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_fox_CS-1,1,,1,,1,,1
mechdef_griffin_IIC,9,,18,,18,,9
mechdef_wyvern_IIC,9,,18,,18,,9
mechdef_fenris_ice_ferret-D,28,,28,,28,,28
mechdef_stooping_hawk-E,0,,0,,0,3061-01-01T00:00:00Z,4
mechdef_fenris_ice_ferret-PRIME,55,,55,,55,,55
mechdef_hunchback_IIC,55,,55,,55,,55
mechdef_shadow_hawk_IIC,18,,37,,28,,18
mechdef_shadow_hawk_IIC-2,18,,37,,28,,18
mechdef_ursus-1,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_dragonfly_viper-D,64,,92,,92,,92
mechdef_hellhound_conjurer-1,37,,73,,55,,37
mechdef_dragonfly_viper-B,18,,46,,46,,46
mechdef_black_hawk_nova-H,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_stooping_hawk-D,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_hellhound_conjurer-7,9,,18,,18,,9
mechdef_ryoken_stormcrow-D,18,,18,,18,,18
mechdef_ryoken_stormcrow-C,64,,83,,83,,83
mechdef_goshawk_vapor_eagle-6,0,3050-01-01T00:00:00Z,1,,2,,0
mechdef_dragonfly_viper-A,64,,110,,110,,110
mechdef_goshawk_vapor_eagle-2,0,3050-01-01T00:00:00Z,2,,2,,0
mechdef_black_hawk_nova-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_ryoken_stormcrow-H,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_ryoken_stormcrow-PRIME,136,,135,,135,,135
mechdef_black_hawk_nova-E,0,,0,3054-01-01T00:00:00Z,3,,9
mechdef_fox,3,,3,,3,,3
mechdef_ryoken_stormcrow-E,0,,0,3054-01-01T00:00:00Z,3,,9
mechdef_stooping_hawk-B,13,,11,,8,,8
mechdef_stooping_hawk-PRIME,17,,16,,13,,11
mechdef_shadow_cat-PRIME,0,,0,,0,3060-01-01T00:00:00Z,10
mechdef_shadow_cat-C,0,,0,,0,3061-01-01T00:00:00Z,2
mechdef_ryoken_stormcrow-B,18,,18,,18,,18
mechdef_ryoken_stormcrow-A,37,,18,,18,,18
mechdef_ryoken_stormcrow-I,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_stooping_hawk-A,13,,11,,8,,8
mechdef_goshawk_vapor_eagle-1,0,3050-01-01T00:00:00Z,3,,4,,0
mechdef_ryoken_stormcrow-TC,0,3052-01-01T00:00:00Z,11,,13,,0
mechdef_black_hawk_nova-A,28,,28,,28,,28
mechdef_stooping_hawk-C,13,,11,,8,,8
mechdef_shadow_cat-M,0,,0,,0,3060-01-01T00:00:00Z,6
mechdef_goshawk_vapor_eagle-5,0,3050-01-01T00:00:00Z,1,,2,,0
mechdef_black_hawk_nova-PRIME,37,,46,,46,,46
Heavies,,,,,,,
mechdef_rifleman_IIC-2,8,,15,,15,,8
mechdef_loki_hellbringer-B,15,,15,,15,,15
mechdef_crossbow-B,0,,0,,0,3060-01-01T00:00:00Z,13
mechdef_crossbow-H,0,,0,,0,3061-01-01T00:00:00Z,5
mechdef_marauder_C,0,,0,,0,3058-01-01T00:00:00Z,10
mechdef_crossbow-A,0,,0,,0,3060-01-01T00:00:00Z,9
mechdef_galahad_glass_spider-1,8,,15,,15,,8
mechdef_crossbow-PRIME,0,,0,,0,3060-01-01T00:00:00Z,24
mechdef_cauldron_born_ebon_jaguar-C,0,,0,3055-01-01T00:00:00Z,11,,8
mechdef_loki_hellbringer-F,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_vulture_mad_dog-C,54,,31,,31,,31
mechdef_vulture_mad_dog-A,92,,54,,54,,54
mechdef_novacat-C,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_loki_hellbringer-A,54,,31,,31,,31
mechdef_cauldron_born_ebon_jaguar-PRIME,0,,0,3055-01-01T00:00:00Z,24,,15
mechdef_loki_hellbringer-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_vulture_mad_dog-DD,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_minsk_MNK-101,0,3052-01-01T00:00:00Z,1,,1,,1
mechdef_nova_cat-M,0,,0,,0,3062-01-01T00:00:00Z,5
mechdef_minsk-1,0,3052-01-01T00:00:00Z,3,,4,,2
mechdef_loki_hellbringer-C,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_novacat-D,0,,0,,0,3059-01-01T00:00:00Z,6
mechdef_vulture_mad_dog-H,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_thor_summoner-A,46,,15,,15,,15
mechdef_warhammer_C-2,0,,0,3057-01-01T00:00:00Z,2,,3
mechdef_thor_summoner-B,19,,18,,7,,6
mechdef_thor_summoner-F,0,,0,3054-01-01T00:00:00Z,10,,10
mechdef_champion_C,0,3050-01-01T00:00:00Z,7,,10,,10
mechdef_loki_hellbringer-M,0,,0,3055-01-01T00:00:00Z,7,,6
mechdef_grizzly-1,46,,108,,69,,46
mechdef_mad_cat_timber_wolf-B,31,,15,,15,,15
mechdef_cauldron_born_ebon_jaguar-D,0,,0,,0,3059-01-01T00:00:00Z,8
mechdef_thor_summoner-M,0,3051-01-01T00:00:00Z,9,,6,,5
mechdef_vulture_mad_dog-B,92,,139,,139,,139
mechdef_thor_summoner-PRIME,77,,39,,39,,39
mechdef_rifleman_IIC,15,,31,,21,,15
mechdef_thresher-1,15,,31,,21,,15
mechdef_vulture_mad_dog-PRIME,225,,239,,239,,239
mechdef_cauldron_born_ebon_jaguar-H,0,,0,,0,3062-01-01T00:00:00Z,8
mechdef_guillotine_IIC,8,,15,,15,,8
mechdef_thor_summoner-C,15,,39,,39,,39
mechdef_loki_hellbringer-J,0,,0,,0,3058-01-01T00:00:00Z,2
mechdef_cauldron_born_ebon_jaguar-A,0,,0,3055-01-01T00:00:00Z,34,,22
mechdef_mad_cat_timber_wolf-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_vulture_mad_dog-D,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_mad_cat_timber_wolf-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_arcas-1,0,,0,,0,3061-01-01T00:00:00Z,9
mechdef_novacat-B,0,,0,,0,3059-01-01T00:00:00Z,14
mechdef_mad_cat_timber_wolf-C,15,,8,,8,,8
mechdef_viper_black_python-2,0,,0,,0,3058-01-01T00:00:00Z,3
mechdef_novacat-PRIME,0,,0,,0,3059-01-01T00:00:00Z,19
mechdef_cauldron_born_ebon_jaguar-B,0,,0,3055-01-01T00:00:00Z,11,,8
mechdef_thor_summoner-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_thor_summoner-E,0,,0,3055-01-01T00:00:00Z,10,,10
mechdef_mad_cat_timber_wolf-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_novacat-A,0,,0,,0,3059-01-01T00:00:00Z,10
mechdef_thor_summoner-D,15,,62,,62,,62
mechdef_loki_hellbringer-PRIME,85,,108,,108,,108
mechdef_vulture_mad_dog-S,0,3052-01-01T00:00:00Z,41,,49,,43
mechdef_mad_cat_timber_wolf-D,8,,15,,15,,15
mechdef_mad_cat_timber_wolf-PRIME,62,,46,,46,,46
mechdef_viper_black_python-1,0,,0,3055-01-01T00:00:00Z,13,,11
mechdef_arcas-2,0,,0,,0,3061-01-01T00:00:00Z,1
mechdef_mad_cat_timber_wolf-A,39,,69,,69,,69
mechdef_mad_cat_timber_wolf-N,0,3050-01-01T00:00:00Z,7,,10,,9
mechdef_mad_cat_timber_wolf-TC,0,,0,,0,3060-01-01T00:00:00Z,5
mechdef_viper_black_python-5,0,,0,,0,3058-01-01T00:00:00Z,3
Assaults,,,,,,,
mechdef_manowar_gargoyle-PRIME,100,,42,,42,,42
mechdef_naga-C,2,,2,,2,,2
mechdef_naga-PRIME,15,,14,,14,,14
mechdef_manowar_gargoyle-B,17,,17,,17,,17
mechdef_naga-D,2,,2,,2,,2
mechdef_kraken_bane-1,8,,15,,8,,8
mechdef_naga-A,2,,2,,2,,2
mechdef_naga-B,5,,5,,5,,5
mechdef_phoenix_hawk_IIC,0,3050-01-01T00:00:00Z,20,,19,,16
mechdef_pulverizer_PUL-2V,2,,1,,0,,0
mechdef_pulverizer_PUL-3R,2,,1,,0,,0
mechdef_behemoth_stone_rhino-5,1,,1,,1,,1
mechdef_manowar_gargoyle-H,0,,0,,0,3059-01-01T00:00:00Z,7
mechdef_manowar_gargoyle-E,0,,0,,0,3060-01-01T00:00:00Z,5
mechdef_kingfisher-A,25,,17,,17,,17
mechdef_thunder_stallion-1,0,,0,,0,3060-01-01T00:00:00Z,6
mechdef_masakari_warhawk-B,25,,17,,17,,17
mechdef_atlas_C,0,3050-01-01T00:00:00Z,1,,1,,1
mechdef_kingfisher-D,17,,17,,17,,17
mechdef_warhammer_IIC-3,0,,0,,0,3060-01-01T00:00:00Z,1
mechdef_masakari_warhawk-A,25,,17,,17,,17
mechdef_kingfisher-PRIME,50,,67,,67,,67
mechdef_manowar_gargoyle-C,50,,67,,67,,67
mechdef_phoenix_hawk_IIC-9,0,3050-01-01T00:00:00Z,3,,2,,4
mechdef_kingfisher-B,25,,17,,17,,17
mechdef_masakari_warhawk-D,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_warhammer_IIC-2,8,,15,,15,,8
mechdef_manowar_gargoyle-D,3,,3,,3,,3
mechdef_pulverizer,3,,5,,7,,7
mechdef_annihilator_C,10,,8,,6,,7
mechdef_kingfisher-H,0,,0,,0,3061-01-01T00:00:00Z,13
mechdef_warthog-PRIME,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_marauder_IIC-8,0,3050-01-01T00:00:00Z,7,,10,,12
mechdef_warhammer_IIC,15,,25,,25,,15
mechdef_marauder_IIC-9,8,,15,,8,,8
mechdef_behemoth_stone_rhino-4,0,3050-01-01T00:00:00Z,1,,1,,1
mechdef_masakari_warhawk-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_daishi_dire_wolf-B,8,,8,,8,,8
mechdef_kingfisher-C,8,,8,,8,,8
mechdef_daishi_dire_wolf-X,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_marauder_IIC,15,,25,,25,,15
mechdef_manowar_gargoyle-A,83,,125,,125,,125
mechdef_gladiator_executioner-D,50,,91,,91,,91
mechdef_daishi_dire_wolf-PRIME,33,,33,,33,,33
mechdef_annihilator_C-2,5,,4,,3,,3
mechdef_atlas_C-2,0,3051-01-01T00:00:00Z,1,,1,,1
mechdef_gladiator_executioner-C,37,,35,,45,,46
mechdef_gladiator_executioner-PRIME,158,,125,,125,,125
mechdef_masakari_warhawk-F,0,,0,3054-01-01T00:00:00Z,8,,6
mechdef_supernova-1,8,,15,,8,,8
mechdef_daishi_dire_wolf-A,25,,25,,25,,25
mechdef_behemoth_stone_rhino-7,2,,2,,2,,2
mechdef_kodiak-1,25,,58,,42,,25
mechdef_gladiator_executioner-B,75,,25,,25,,25
mechdef_daishi_dire_wolf-W,0,,0,3055-01-01T00:00:00Z,4,,4
mechdef_highlander_IIC,15,,25,,25,,15
mechdef_behemoth_stone_rhino-6,1,,1,,1,,1
mechdef_daishi_dire_wolf-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_gladiator_executioner-E,0,,0,,0,3060-01-01T00:00:00Z,5
mechdef_daishi_dire_wolf-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_masakari_warhawk-C,17,,33,,33,,33
mechdef_behemoth_stone_rhino-1,3,,3,,3,,3
mechdef_masakari_warhawk-I,20,,19,,22,,18
mechdef_shogun_C,0,3050-01-01T00:00:00Z,3,,4,,0
mechdef_gladiator_executioner-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_kodiak-5,0,3050-01-01T00:00:00Z,3,,5,,8
mechdef_imp_C,0,3050-01-01T00:00:00Z,3,,4,,4
mechdef_gladiator_executioner-A,50,,91,,91,,91
mechdef_masakari_warhawk-PRIME,58,,58,,58,,58
mechdef_gladiator_executioner-TC,0,3052-01-01T00:00:00Z,49,,64,,65
mechdef_daishi_dire_wolf-C,0,,0,3054-01-01T00:00:00Z,3,,5
