BlackWidowCompanyVehicles,,,,,,,,,
vehicledef_WARRIOR_H-7,7,,7,,7,,7,,3
vehicledef_SCORPION,28,,28,,21,,11,,5
vehicledef_GALLEON,14,,14,,13,,10,,5
vehicledef_SKULKER,6,,6,,6,,6,,8
vehicledef_PEGASUS_UA,2,,2,,1,,1,,2
vehicledef_MOBILEHQ,1,,1,,1,,1,,2
vehicledef_SCORPION_ML,7,,7,,5,,4,,7
vehicledef_PACKRAT_PKR-T5,4,,5,,11,,10,,0
vehicledef_PEREGRINE,14,,4,,0,,0,,0
vehicledef_GALLEON_GAL-200,0,,0,3049-01-01T00:00:00Z,1,,3,,5
vehicledef_HARASSER_Mini-Peggy,0,3028-01-01T00:00:00Z,1,,1,,1,,1
vehicledef_HARASSER_FLAMER,1,,1,,1,,1,,1
vehicledef_SCORPION_SRM,14,,14,,11,,8,,15
vehicledef_SCORPION_MRM,0,,0,,0,3060-01-01T00:00:00Z,6,,36
vehicledef_BADGER-F,0,,0,,0,3058-01-01T00:00:00Z,2,,5
vehicledef_HARASSER,9,,11,,12,,11,,1
vehicledef_WARRIOR_H-8,0,,0,,0,3055-01-01T00:00:00Z,29,,62
vehicledef_SCORPION_LRM,7,,7,,5,,4,,7
vehicledef_BADGER-B,1,,1,,1,,1,,1
vehicledef_CENTIPEDE_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,1
vehicledef_JEdgar_ICE,1,,2,,1,,1,,0
vehicledef_BADGER-E,1,,1,,1,,1,,1
vehicledef_MANTIS,0,,0,,0,3061-01-01T00:00:00Z,11,,52
vehicledef_BADGER-A,1,,1,,1,,1,,1
vehicledef_WARRIOR_H-7C,2,,2,,3,,2,,2
vehicledef_BADGER-C,1,,1,,1,,1,,1
vehicledef_JEdgar_Flamer,1,,1,,1,,1,,0
vehicledef_BLIZZARD_BLACK,0,,0,,0,,0,3067-01-01T00:00:00Z,8
vehicledef_BADGER_C-E,0,,0,,0,,0,3067-01-01T00:00:00Z,4
vehicledef_JEdgar_MG,1,,1,,1,,1,,0
vehicledef_CAVALRY_LRM,0,,0,,0,3055-01-01T00:00:00Z,2,,3
vehicledef_BADGER_C-A,0,,0,,0,3055-01-01T00:00:00Z,4,,20
vehicledef_HAWKMOTH,0,,0,,0,3060-01-01T00:00:00Z,6,,49
vehicledef_CAVALRY_TAG,0,,0,,0,3059-01-01T00:00:00Z,5,,6
vehicledef_KARNOV_BA,0,,0,,0,,0,3063-01-01T00:00:00Z,13
vehicledef_HAWKMOTH_ARMOR,0,,0,,0,3060-01-01T00:00:00Z,3,,25
vehicledef_CAVALRY,0,,0,,0,3054-01-01T00:00:00Z,4,,7
vehicledef_BADGER_C-D,0,,0,,0,3055-01-01T00:00:00Z,4,,20
vehicledef_CAVALRY_SRM,0,,0,,0,3055-01-01T00:00:00Z,2,,2
vehicledef_BADGER_C-H,0,,0,,0,,0,3067-01-01T00:00:00Z,4
vehicledef_SCIMITAR,13,,18,,19,,18,,2
vehicledef_BADGER_C-C,0,,0,,0,3055-01-01T00:00:00Z,4,,20
vehicledef_BADGER_C-B,0,,0,,0,3055-01-01T00:00:00Z,4,,20
vehicledef_BADGER-D,1,,1,,1,,1,,1
vehicledef_JEdgar,4,,6,,5,,3,,0
vehicledef_BADGER-PRIME,1,,1,,2,,0,,0
vehicledef_KARNOV_AC,0,,0,,0,3060-01-01T00:00:00Z,1,,2
vehicledef_JEdgar_TAG,0,,0,,0,3053-01-01T00:00:00Z,14,,0
vehicledef_STRIKER,3,,2,,3,,3,,1
vehicledef_PEGASUS_SENSORS,3,,2,,1,,1,,2
vehicledef_STRIKER_SRM,1,,1,,1,,1,,1
vehicledef_SALADIN_ARMOR,4,,3,,3,,3,,2
vehicledef_SALADIN,16,,18,,19,,20,,8
vehicledef_HUNTER_LRM15,1,,2,,2,,3,,3
vehicledef_PLAINSMAN,0,3030-01-01T00:00:00Z,4,,3,,0,,0
vehicledef_BADGER_C-PRIME,0,,0,,0,3055-01-01T00:00:00Z,5,,28
vehicledef_STRIKER_LRM,1,,1,,1,,1,,1
vehicledef_CAVALRY_INFANTRY,0,,0,,0,,0,3063-01-01T00:00:00Z,4
vehicledef_PEGASUS,25,,18,,10,,6,,9
vehicledef_HUNTER_LRM10,1,,2,,2,,3,,3
vehicledef_HUNTER,7,,10,,11,,13,,6
vehicledef_GALLEON_GAL-102,0,,0,3049-01-01T00:00:00Z,71,,34,,61
vehicledef_SARACEN,4,,5,,5,,5,,3
vehicledef_HUNTER_AMMO,1,,1,,1,,2,,3
vehicledef_PEGASUS_MISSILE,2,,2,,1,,1,,2
vehicledef_STRIKER_AMMO,0,,0,,0,3055-01-01T00:00:00Z,2,,5
vehicledef_SCIMITAR_MISSILE,2,,2,,2,,2,,1
vehicledef_SALADIN_LBX,0,,0,,0,3061-01-01T00:00:00Z,11,,54
vehicledef_STRIKER_3061,0,,0,,0,3061-01-01T00:00:00Z,3,,10
vehicledef_YELLOWJACKET,0,,0,,0,3058-01-01T00:00:00Z,48,,76
vehicledef_YELLOWJACKET_RAC,0,,0,,0,,0,3066-01-01T00:00:00Z,13
vehicledef_YELLOWJACKET_AMMO,0,,0,,0,3058-01-01T00:00:00Z,6,,10
vehicledef_SALADIN_ULTRA,0,,0,,0,,0,3064-01-01T00:00:00Z,38
Mediums,,,,,,,,,
vehicledef_VEDETTE_AC2,33,,32,,52,,38,,30
vehicledef_VEDETTE,92,,92,,146,,76,,43
vehicledef_HETZER_LASER,3,,2,,3,,1,,3
vehicledef_HETZER_AC10,2,,2,,2,,1,,2
vehicledef_HETZER_SCOUT,2,,1,,1,,1,,1
vehicledef_VEDETTE_NETC,0,,0,,0,3056-01-01T00:00:00Z,61,,127
vehicledef_GOBLIN,3,,3,,5,,0,,0
vehicledef_HETZER,19,,14,,15,,8,,4
vehicledef_HETZER_SRM,3,,2,,3,,1,,3
vehicledef_CONDOR,11,,11,,17,,10,,4
vehicledef_HETZER_LRM,3,,2,,3,,1,,3
vehicledef_FALCON,6,,6,,10,,7,,20
vehicledef_APC_Maxim_SRM4,1,,1,,2,,1,,1
vehicledef_BANDIT-H,0,,0,,0,3058-01-01T00:00:00Z,5,,7
vehicledef_VEDETTE_RAC,0,,0,,0,,0,3067-01-01T00:00:00Z,45
vehicledef_APC_Maxim_3052AP,0,,0,,0,3055-01-01T00:00:00Z,1,,1
vehicledef_BANDIT-B,4,,4,,4,,1,,4
vehicledef_APC_Maxim_SRM2,1,,1,,2,,1,,1
vehicledef_APC_Maxim,11,,11,,14,,2,,1
vehicledef_APC_Maxim_I,0,,0,,0,3060-01-01T00:00:00Z,8,,65
vehicledef_GOBLIN_IS,0,,0,,0,3055-01-01T00:00:00Z,24,,46
vehicledef_BANDIT-C,4,,4,,4,,2,,4
vehicledef_APC_Maxim_3052U,0,,0,,0,3055-01-01T00:00:00Z,1,,1
vehicledef_APC_Maxim_BA,0,,0,,0,3055-01-01T00:00:00Z,2,,3
vehicledef_MYRMIDON,0,,0,,0,3060-01-01T00:00:00Z,4,,49
vehicledef_APC_Maxim_BAv2,0,,0,,0,3055-01-01T00:00:00Z,1,,2
vehicledef_BANDIT-D,4,,4,,4,,2,,4
vehicledef_BANDIT-G,2,,2,,2,,1,,2
vehicledef_BANDIT-E,4,,4,,4,,2,,4
vehicledef_APC_Maxim_3052FS,0,,0,,0,3053-01-01T00:00:00Z,2,,3
vehicledef_BANDIT-F,3,,3,,3,,1,,2
vehicledef_BANDIT-A,3,,3,,3,,1,,2
vehicledef_ZEPHYR,0,,0,,0,3055-01-01T00:00:00Z,38,,73
vehicledef_DRILLSON_SRM,0,3039-01-01T00:00:00Z,2,,3,,3,,0
vehicledef_BANDIT-PRIME,5,,5,,6,,2,,5
vehicledef_DRILLSON,0,3039-01-01T00:00:00Z,9,,14,,9,,0
vehicledef_CONDOR_LASER,0,,0,,0,3061-01-01T00:00:00Z,4,,21
vehicledef_BANDIT_C-E,0,,0,,0,,0,3062-01-01T00:00:00Z,5
vehicledef_BANDIT_C-PRIME,0,,0,,0,3055-01-01T00:00:00Z,7,,29
vehicledef_BANDIT_C-D,0,,0,,0,3055-01-01T00:00:00Z,5,,21
vehicledef_BANDIT_C-A,0,,0,,0,3055-01-01T00:00:00Z,5,,21
vehicledef_APC_Maxim_Clan,0,,0,,0,3059-01-01T00:00:00Z,11,,37
vehicledef_BANDIT_C-B,0,,0,,0,3055-01-01T00:00:00Z,5,,21
vehicledef_FULCRUM,0,,0,,0,3057-01-01T00:00:00Z,27,,52
vehicledef_BANDIT_C-H,0,,0,,0,,0,3062-01-01T00:00:00Z,5
vehicledef_BANDIT_C-C,0,,0,,0,3055-01-01T00:00:00Z,5,,21
Heavies,,,,,,,,,
vehicledef_RECOVERY_HeavyMech,10,,8,,11,,7,,5
vehicledef_DRONECARRIER,0,3038-01-01T00:00:00Z,4,,6,,3,,2
vehicledef_CARRIER_AC2,10,,8,,11,,4,,2
vehicledef_CARRIER_LBX,0,,0,,0,,0,3063-01-01T00:00:00Z,8
vehicledef_BULLDOG_AC2,7,,6,,6,,3,,0
vehicledef_CARRIER_LASER,14,,11,,16,,7,,5
vehicledef_BULLDOG,14,,11,,11,,3,,0
vehicledef_PIKE,14,,11,,16,,6,,3
vehicledef_PO,0,,0,3049-01-01T00:00:00Z,16,,9,,7
vehicledef_MORNINGSTAR,0,,0,,0,,0,3065-01-01T00:00:00Z,10
vehicledef_BULLDOG_LRM,7,,6,,6,,3,,0
vehicledef_CARRIER_MRM,0,,0,,0,,0,3063-01-01T00:00:00Z,23
vehicledef_CARRIER_SRM_NARC,0,,0,,0,3055-01-01T00:00:00Z,15,,8
vehicledef_CARRIER_LRM_3055,0,,0,,0,3057-01-01T00:00:00Z,52,,39
vehicledef_CARRIER_SRM,40,,32,,45,,14,,10
vehicledef_CARRIER_LRM,40,,32,,45,,17,,8
vehicledef_PIKE_CLAN,0,,0,,0,3055-01-01T00:00:00Z,16,,42
vehicledef_CARRIER_SRM_C3,0,,0,,0,,0,3065-01-01T00:00:00Z,4
vehicledef_ZHUKOV,0,3030-01-01T00:00:00Z,23,,32,,19,,14
vehicledef_ROMMEL,0,3039-01-01T00:00:00Z,6,,6,,2,,1
vehicledef_MANTICORE_3055,0,,0,,0,3057-01-01T00:00:00Z,39,,32
vehicledef_PATTON,0,3039-01-01T00:00:00Z,11,,16,,6,,1
vehicledef_BRUTUS_PPCv2,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_MANTICORE,57,,46,,64,,25,,2
vehicledef_TYPHOON_LBX,0,,0,,0,,0,3065-01-01T00:00:00Z,1
vehicledef_VONLUCKNER_VNL-K65N,4,,3,,4,,3,,2
vehicledef_TYPHOON,0,,0,,0,3057-01-01T00:00:00Z,14,,8
vehicledef_BRUTUS,0,,0,3049-01-01T00:00:00Z,6,,3,,2
vehicledef_PATTON_ULTRA,0,,0,,0,,0,3062-01-01T00:00:00Z,15
vehicledef_ROMMEL_GAUSS,0,,0,,0,3054-01-01T00:00:00Z,14,,9
vehicledef_BRUTUS_PPC,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_BRUTUS_LRM,0,,0,3049-01-01T00:00:00Z,3,,2,,1
vehicledef_TYPHOON_RAC,0,,0,,0,,0,3064-01-01T00:00:00Z,1
Assaults,,,,,,,,,
vehicledef_PARTISAN_AC2,8,,7,,10,,3,,1
vehicledef_PARTISAN,45,,41,,56,,15,,3
vehicledef_SCHREK_AC,10,,9,,12,,7,,5
vehicledef_SCHREK_MG,1,,1,,2,,2,,1
vehicledef_DEMOLISHER_MG,7,,6,,7,,2,,2
vehicledef_PARTISAN_AD,0,,0,,0,3059-01-01T00:00:00Z,33,,56
vehicledef_SCHREK,7,,12,,23,,18,,12
vehicledef_ONTOS,0,,0,3049-01-01T00:00:00Z,9,,3,,2
vehicledef_CARRIER_HEAVYLRM,0,,0,,0,3058-01-01T00:00:00Z,10,,10
vehicledef_DEMOLISHER,36,,33,,38,,8,,8
vehicledef_PARTISAN_LRM,8,,7,,10,,3,,1
vehicledef_DEVASTATOR,14,,26,,35,,14,,0
vehicledef_SCHILTRON-C,0,,0,,0,3060-01-01T00:00:00Z,3,,6
vehicledef_BEHEMOTH_FLAMER,2,,2,,2,,1,,1
vehicledef_ONTOS_LRM,0,,0,3049-01-01T00:00:00Z,2,,1,,1
vehicledef_BEHEMOTH,23,,21,,28,,10,,7
vehicledef_ONTOS_3053,0,,0,,0,3053-01-01T00:00:00Z,17,,23
vehicledef_ONTOS_LGAUSS,0,,0,,0,,0,3065-01-01T00:00:00Z,8
vehicledef_MORRIGU_LASER,0,,0,,0,,0,3067-01-01T00:00:00Z,3
vehicledef_BEHEMOTH_KURITA,0,,0,,0,,0,3062-01-01T00:00:00Z,7
vehicledef_STURMFEUR_SRM,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_STURMFEUR,0,,0,3049-01-01T00:00:00Z,11,,6,,6
vehicledef_BEHEMOTH_ARMOR,3,,3,,4,,1,,1
vehicledef_SCHILTRON-PRIME,0,,0,,0,3060-01-01T00:00:00Z,3,,6
vehicledef_RHINO_FLAMER,13,,11,,16,,6,,6
vehicledef_SCHILTRON-B,0,,0,,0,3060-01-01T00:00:00Z,4,,9
vehicledef_RHINO_MG,13,,11,,16,,6,,6
vehicledef_SCHILTRON-A,0,,0,,0,3060-01-01T00:00:00Z,4,,9
vehicledef_RHINO,25,,23,,31,,12,,13
vehicledef_RHINO_SL,6,,6,,8,,3,,3
vehicledef_DEMOLISHER_GAUSS,0,,0,,0,3053-01-01T00:00:00Z,11,,19
vehicledef_DEMOLISHER_CLAN,0,,0,,0,3058-01-01T00:00:00Z,26,,56
vehicledef_SCHILTRON-D,0,,0,,0,,0,3063-01-01T00:00:00Z,4
vehicledef_MORRIGU,0,,0,,0,,0,3067-01-01T00:00:00Z,16
vehicledef_CHALLENGER_MBT-X,0,,0,,0,3057-01-01T00:00:00Z,33,,40
vehicledef_ALACORN_MK-VI,0,,0,,0,3055-01-01T00:00:00Z,23,,28
