NorthwindHighlandersVehicles,,,,,,,,,
vehicledef_SALADIN_LBX,0,,0,,0,3061-01-01T00:00:00Z,12,,52
vehicledef_STRIKER_3061,0,,0,,0,3061-01-01T00:00:00Z,4,,9
vehicledef_YELLOWJACKET,0,,0,,0,3058-01-01T00:00:00Z,54,,73
vehicledef_YELLOWJACKET_RAC,0,,0,,0,,0,3066-01-01T00:00:00Z,13
vehicledef_YELLOWJACKET_AMMO,0,,0,,0,3058-01-01T00:00:00Z,7,,9
vehicledef_SALADIN_ULTRA,0,,0,,0,,0,3064-01-01T00:00:00Z,36
Mediums,,,,,,,,,
vehicledef_VEDETTE_AC2,37,,37,,57,,30,,19
vehicledef_VEDETTE,105,,104,,161,,60,,27
vehicledef_HETZER_LASER,4,,3,,3,,1,,2
vehicledef_HETZER_AC10,3,,2,,2,,1,,1
vehicledef_HETZER_SCOUT,2,,1,,1,,1,,1
vehicledef_VEDETTE_NETC,0,,0,,0,3055-01-01T00:00:00Z,47,,84
vehicledef_GOBLIN,4,,4,,6,,0,,0
vehicledef_HETZER,22,,16,,17,,6,,3
vehicledef_HETZER_SRM,4,,3,,3,,1,,2
vehicledef_CONDOR,12,,12,,19,,8,,2
vehicledef_HETZER_LRM,4,,3,,3,,1,,2
vehicledef_FALCON,7,,7,,11,,5,,13
vehicledef_APC_Maxim_SRM4,2,,2,,2,,1,,1
vehicledef_BANDIT-H,0,,0,,0,3058-01-01T00:00:00Z,4,,7
vehicledef_VEDETTE_RAC,0,,0,,0,,0,3067-01-01T00:00:00Z,30
vehicledef_APC_Maxim_3052AP,0,,0,,0,3055-01-01T00:00:00Z,1,,2
vehicledef_BANDIT-B,0,,0,,0,3058-01-01T00:00:00Z,1,,3
vehicledef_APC_Maxim_SRM2,2,,2,,2,,1,,1
vehicledef_APC_Maxim,12,,12,,16,,3,,1
vehicledef_APC_Maxim_I,0,,0,,0,3060-01-01T00:00:00Z,6,,43
vehicledef_GOBLIN_IS,0,,0,,0,3055-01-01T00:00:00Z,18,,30
vehicledef_BANDIT-C,0,,0,,0,3058-01-01T00:00:00Z,2,,3
vehicledef_APC_Maxim_3052U,0,,0,,0,3055-01-01T00:00:00Z,1,,1
vehicledef_APC_Maxim_BA,0,,0,,0,3055-01-01T00:00:00Z,3,,3
vehicledef_PROWLER_SUPPORT,1,,1,,1,,0,,0
vehicledef_MYRMIDON,0,,0,,0,3060-01-01T00:00:00Z,3,,31
vehicledef_APC_Maxim_BAv2,0,,0,,0,3055-01-01T00:00:00Z,2,,2
vehicledef_BANDIT-D,0,,0,,0,3058-01-01T00:00:00Z,2,,3
vehicledef_BANDIT-G,0,,0,,0,3058-01-01T00:00:00Z,1,,2
vehicledef_BANDIT-E,0,,0,,0,3058-01-01T00:00:00Z,2,,3
vehicledef_APC_Maxim_3052FS,0,,0,,0,3053-01-01T00:00:00Z,3,,3
vehicledef_BANDIT-F,0,,0,,0,3058-01-01T00:00:00Z,1,,2
vehicledef_BANDIT-A,0,,0,,0,3058-01-01T00:00:00Z,1,,2
vehicledef_ZEPHYR,0,,0,,0,3055-01-01T00:00:00Z,29,,48
vehicledef_DRILLSON_SRM,0,3039-01-01T00:00:00Z,2,,4,,3,,0
vehicledef_BANDIT-PRIME,0,,0,,0,3058-01-01T00:00:00Z,2,,4
vehicledef_DRILLSON,0,3039-01-01T00:00:00Z,10,,15,,7,,0
vehicledef_CONDOR_LASER,0,,0,,0,3061-01-01T00:00:00Z,3,,14
vehicledef_FULCRUM,0,,0,,0,3057-01-01T00:00:00Z,21,,34
Heavies,,,,,,,,,
vehicledef_RECOVERY_HeavyMech,10,,9,,12,,7,,7
vehicledef_DRONECARRIER,0,3028-01-01T00:00:00Z,4,,6,,4,,3
vehicledef_CARRIER_AC2,10,,9,,12,,4,,3
vehicledef_CARRIER_LBX,0,,0,,0,,0,3063-01-01T00:00:00Z,9
vehicledef_BULLDOG_AC2,7,,6,,6,,3,,0
vehicledef_CARRIER_LASER,14,,12,,17,,7,,7
vehicledef_BULLDOG,14,,12,,12,,3,,0
vehicledef_PIKE,14,,12,,17,,7,,0
vehicledef_PO,0,,0,3049-01-01T00:00:00Z,17,,10,,9
vehicledef_MORNINGSTAR,0,,0,,0,,0,3065-01-01T00:00:00Z,12
vehicledef_BULLDOG_LRM,7,,6,,6,,3,,0
vehicledef_CARRIER_MRM,0,,0,,0,,0,3063-01-01T00:00:00Z,26
vehicledef_CARRIER_SRM_NARC,0,,0,,0,3055-01-01T00:00:00Z,16,,10
vehicledef_CARRIER_LRM_3055,0,,0,,0,3058-01-01T00:00:00Z,54,,46
vehicledef_CARRIER_SRM,40,,34,,47,,15,,14
vehicledef_CARRIER_LRM,40,,34,,47,,18,,11
vehicledef_CARRIER_SRM_C3,0,,0,,0,,0,3065-01-01T00:00:00Z,5
vehicledef_ZHUKOV,0,3030-01-01T00:00:00Z,12,,17,,10,,9
vehicledef_ROMMEL,0,3039-01-01T00:00:00Z,6,,7,,2,,1
vehicledef_MANTICORE_3055,0,,0,,0,3058-01-01T00:00:00Z,40,,37
vehicledef_PATTON,0,3039-01-01T00:00:00Z,12,,17,,6,,1
vehicledef_BRUTUS_PPCv2,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_MANTICORE,57,,48,,67,,27,,3
vehicledef_TYPHOON_LBX,0,,0,,0,,0,3065-01-01T00:00:00Z,1
vehicledef_VONLUCKNER_VNL-K65N,4,,3,,4,,4,,3
vehicledef_TYPHOON,0,,0,,0,3057-01-01T00:00:00Z,14,,9
vehicledef_BRUTUS,0,,0,3049-01-01T00:00:00Z,6,,4,,3
vehicledef_PATTON_ULTRA,0,,0,,0,,0,3062-01-01T00:00:00Z,18
vehicledef_ROMMEL_GAUSS,0,,0,,0,3054-01-01T00:00:00Z,14,,10
vehicledef_BRUTUS_PPC,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_BRUTUS_LRM,0,,0,3049-01-01T00:00:00Z,3,,2,,2
vehicledef_TYPHOON_RAC,0,,0,,0,,0,3064-01-01T00:00:00Z,1
Assaults,,,,,,,,,
vehicledef_PARTISAN_AC2,10,,7,,10,,3,,1
vehicledef_PARTISAN,54,,41,,56,,16,,3
vehicledef_SCHREK_AC,12,,9,,12,,7,,5
vehicledef_SCHREK_MG,1,,1,,2,,2,,1
vehicledef_DEMOLISHER_MG,8,,6,,7,,3,,3
vehicledef_PARTISAN_AD,0,,0,,0,3059-01-01T00:00:00Z,32,,57
vehicledef_SCHREK,6,,12,,23,,18,,12
vehicledef_ONTOS,0,,0,3049-01-01T00:00:00Z,9,,3,,2
vehicledef_CARRIER_HEAVYLRM,0,,0,,0,3058-01-01T00:00:00Z,10,,10
vehicledef_DEMOLISHER,43,,33,,38,,15,,15
vehicledef_PARTISAN_LRM,10,,7,,10,,3,,1
vehicledef_DEVASTATOR,17,,26,,35,,14,,0
vehicledef_SCHILTRON-C,0,,0,,0,3059-01-01T00:00:00Z,4,,6
vehicledef_BEHEMOTH_FLAMER,2,,2,,2,,1,,1
vehicledef_ONTOS_LRM,0,,0,3049-01-01T00:00:00Z,2,,1,,1
vehicledef_BEHEMOTH,27,,21,,28,,10,,7
vehicledef_ONTOS_3053,0,,0,,0,3053-01-01T00:00:00Z,17,,23
vehicledef_ONTOS_LGAUSS,0,,0,,0,,0,3065-01-01T00:00:00Z,8
vehicledef_MORRIGU_LASER,0,,0,,0,,0,3067-01-01T00:00:00Z,9
vehicledef_BEHEMOTH_KURITA,0,,0,,0,,0,3062-01-01T00:00:00Z,7
vehicledef_STURMFEUR_SRM,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_STURMFEUR,0,,0,3049-01-01T00:00:00Z,11,,6,,6
vehicledef_BEHEMOTH_ARMOR,3,,3,,4,,1,,1
vehicledef_SCHILTRON-PRIME,0,,0,,0,3059-01-01T00:00:00Z,4,,6
vehicledef_RHINO_FLAMER,15,,11,,16,,6,,6
vehicledef_SCHILTRON-B,0,,0,,0,3059-01-01T00:00:00Z,6,,9
vehicledef_RHINO_MG,15,,11,,16,,6,,6
vehicledef_SCHILTRON-A,0,,0,,0,3059-01-01T00:00:00Z,6,,9
vehicledef_RHINO,30,,23,,31,,12,,13
vehicledef_RHINO_SL,8,,6,,8,,3,,3
vehicledef_DEMOLISHER_GAUSS,0,,0,,0,3053-01-01T00:00:00Z,20,,36
vehicledef_SCHILTRON-D,0,,0,,0,,0,3063-01-01T00:00:00Z,4
vehicledef_MORRIGU,0,,0,,0,,0,3067-01-01T00:00:00Z,48
vehicledef_CHALLENGER_MBT-X,0,,0,,0,3057-01-01T00:00:00Z,32,,40
vehicledef_ALACORN_MK-VI,0,,0,,0,3055-01-01T00:00:00Z,22,,28
