WordOfBlakeVehicles,,,,,
vehicledef_SALADIN_ARMOR,5,,5,,2
vehicledef_SALADIN,37,,35,,11
vehicledef_HUNTER_LRM15,3,,3,,4
vehicledef_PLAINSMAN,21,,20,,11
vehicledef_STRIKER_LRM,5,,3,,2
vehicledef_YELLOWJACKET_ARROWIV,0,,0,3067-01-01T00:00:00Z,2
vehicledef_CHEVALIER_SPEED,5,,7,,4
vehicledef_CAVALRY_INFANTRY,0,,0,3062-01-01T00:00:00Z,2
vehicledef_PEGASUS,24,,18,,5
vehicledef_HUNTER_LRM10,3,,3,,4
vehicledef_HUNTER,21,,18,,13
vehicledef_GALLEON_GAL-102,0,3055-01-01T00:00:00Z,7,,4
vehicledef_CHEVALIER,29,,27,,15
vehicledef_SARACEN,18,,20,,16
vehicledef_HUNTER_AMMO,3,,2,,4
vehicledef_PEGASUS_MISSILE,3,,2,,2
vehicledef_STRIKER_AMMO,0,3055-01-01T00:00:00Z,2,,2
vehicledef_SCIMITAR_MISSILE,3,,2,,2
vehicledef_PEGASUS_3058,0,3057-01-01T00:00:00Z,3,,13
vehicledef_LIGHTNING_RL,0,,0,3067-01-01T00:00:00Z,5
vehicledef_PINTO,0,3055-01-01T00:00:00Z,15,,16
vehicledef_SALADIN_LBX,0,,0,3060-01-01T00:00:00Z,5
vehicledef_GALLEON_GAL-104,0,,0,3067-01-01T00:00:00Z,7
vehicledef_PEGASUS_MRM,0,,0,3067-01-01T00:00:00Z,2
vehicledef_YELLOWJACKET,0,3058-01-01T00:00:00Z,8,,16
vehicledef_YELLOWJACKET_RAC,0,,0,3065-01-01T00:00:00Z,4
vehicledef_YELLOWJACKET_AMMO,0,3058-01-01T00:00:00Z,2,,2
vehicledef_SALADIN_ULTRA,0,,0,3063-01-01T00:00:00Z,4
vehicledef_GALLEON_GAL-103,0,,0,3067-01-01T00:00:00Z,11
vehicledef_LIGHTNING_ERSL,0,,0,3067-01-01T00:00:00Z,13
vehicledef_LIGHTNING_ERML,0,,0,3067-01-01T00:00:00Z,13
Mediums,,,,,
vehicledef_VEDETTE_AC2,40,,36,,13
vehicledef_THOR_C3i,0,,0,3067-01-01T00:00:00Z,32
vehicledef_VEDETTE,98,,77,,26
vehicledef_HETZER_LASER,6,,5,,2
vehicledef_BALLISTA,34,,32,,30
vehicledef_HETZER_AC10,6,,5,,2
vehicledef_HETZER_SCOUT,6,,5,,2
vehicledef_VEDETTE_NETC,0,3056-01-01T00:00:00Z,14,,13
vehicledef_GOBLIN,29,,27,,26
vehicledef_HETZER,34,,27,,17
vehicledef_THOR,0,3058-01-01T00:00:00Z,32,,11
vehicledef_HETZER_SRM,6,,5,,2
vehicledef_CONDOR,46,,45,,17
vehicledef_GOBLIN_LRM,6,,5,,4
vehicledef_HETZER_LRM,6,,5,,2
vehicledef_TURHAN,98,,91,,60
vehicledef_FALCON,23,,23,,21
vehicledef_PROWLER_SEALED,17,,14,,9
vehicledef_MAXIM_SRM4,17,,9,,4
vehicledef_HAWK_LTV-4,29,,23,,21
vehicledef_VEDETTE_RAC,0,,0,3067-01-01T00:00:00Z,6
vehicledef_STYGIAN_WoB,0,,0,3067-01-01T00:00:00Z,17
vehicledef_MAXIM_AP,0,3055-01-01T00:00:00Z,9,,4
vehicledef_PROWLER,23,,27,,34
vehicledef_MAXIM_SRM2,17,,9,,4
vehicledef_MAXIM,103,,55,,15
vehicledef_MAXIM_I,0,,0,3060-01-01T00:00:00Z,60
vehicledef_MAXIM_C3S,0,,0,3067-01-01T00:00:00Z,4
vehicledef_PROWLER_ECM,6,,9,,9
vehicledef_GOBLIN_IS,0,3055-01-01T00:00:00Z,45,,43
vehicledef_MAXIM_3052,0,3055-01-01T00:00:00Z,9,,4
vehicledef_MAXIM_BA,0,3055-01-01T00:00:00Z,14,,11
vehicledef_PROWLER_SUPPORT,17,,14,,9
vehicledef_CHAPARRAL_MG,0,,0,3061-01-01T00:00:00Z,19
vehicledef_CHAPARRAL,98,,91,,79
vehicledef_MYRMIDON,0,,0,3060-01-01T00:00:00Z,60
vehicledef_MAXIM_BAv2,0,3058-01-01T00:00:00Z,9,,4
vehicledef_ZEPHYR_C3i,0,,0,3067-01-01T00:00:00Z,75
vehicledef_CHAPARRAL_SRM,0,,0,3060-01-01T00:00:00Z,19
vehicledef_MAXIM_FS,0,3053-01-01T00:00:00Z,9,,4
vehicledef_ZEPHYR_LRM,0,,0,3067-01-01T00:00:00Z,19
vehicledef_DRILLSON_STREAK,0,3055-01-01T00:00:00Z,9,,19
vehicledef_ZEPHYR,190,,177,,75
vehicledef_DRILLSON_SRM,11,,9,,6
vehicledef_DRILLSON,34,,27,,13
vehicledef_DRILLSON_ERLL,0,,0,3067-01-01T00:00:00Z,4
vehicledef_STYGIAN,0,,0,3067-01-01T00:00:00Z,32
vehicledef_CONDOR_LASER,0,,0,3060-01-01T00:00:00Z,17
vehicledef_STYGIAN_ARMOR,0,,0,3067-01-01T00:00:00Z,11
vehicledef_CONDOR_3068,0,,0,3067-01-01T00:00:00Z,6
Heavies,,,,,
vehicledef_HI-SCOUT,16,,9,,13
vehicledef_CARRIER_AC2,23,,26,,8
vehicledef_CARRIER_LBX,0,,0,3062-01-01T00:00:00Z,17
vehicledef_BULLDOG_AC2,16,,9,,6
vehicledef_CARRIER_LASER,39,,34,,25
vehicledef_THUMPER,47,,34,,25
vehicledef_BULLDOG,23,,26,,13
vehicledef_PIKE,55,,52,,25
vehicledef_MORNINGSTAR_COM,0,,0,3067-01-01T00:00:00Z,2
vehicledef_PO,23,,34,,36
vehicledef_MORNINGSTAR,0,,0,3067-01-01T00:00:00Z,15
vehicledef_BULLDOG_LRM,16,,9,,6
vehicledef_CARRIER_MRM,0,,0,3062-01-01T00:00:00Z,36
vehicledef_CARRIER_SRM_3054,0,3055-01-01T00:00:00Z,17,,19
vehicledef_CARRIER_LRM_3055,0,3058-01-01T00:00:00Z,17,,27
vehicledef_MAGI,39,,34,,23
vehicledef_BURKE,78,,69,,42
vehicledef_CARRIER_SRM,86,,52,,72
vehicledef_MAGI_UCSV,0,,0,3067-01-01T00:00:00Z,13
vehicledef_CARRIER_LRM,102,,78,,19
vehicledef_BURKE_HPPC,0,,0,3067-01-01T00:00:00Z,30
vehicledef_CARRIER_SRM_C3,0,,0,3065-01-01T00:00:00Z,8
vehicledef_ZHUKOV,0,3055-01-01T00:00:00Z,34,,51
vehicledef_MORNINGSTAR_LASER,0,,0,3067-01-01T00:00:00Z,8
vehicledef_MANTICORE_LBX,0,,0,3060-01-01T00:00:00Z,42
vehicledef_BRUTUS_PPCv2,8,,9,,4
vehicledef_MANTICORE,148,,138,,59
vehicledef_CARRIER_LRM_WoB,0,,0,3063-01-01T00:00:00Z,55
vehicledef_DEMON,102,,112,,114
vehicledef_VONLUCKNER_VNL-K65N,55,,52,,51
vehicledef_BRUTUS,16,,17,,17
vehicledef_PADILLA,23,,26,,25
vehicledef_BRUTUS_PPC,8,,9,,4
vehicledef_BRUTUS_LRM,8,,9,,8
vehicledef_DEMON_ROYAL,23,,26,,27
Assaults,,,,,
vehicledef_PARTISAN_AC2,19,,22,,11
vehicledef_PARTISAN,131,,121,,55
vehicledef_LONGTOM-LT-MOB-25F,8,,17,,21
vehicledef_SCHREK_AC,28,,30,,21
vehicledef_LONGTOM-LT-MOB-25,39,,52,,30
vehicledef_PARTISAN_REFIT,0,3058-01-01T00:00:00Z,10,,11
vehicledef_PARTISAN_LCOM,0,3058-01-01T00:00:00Z,2,,11
vehicledef_SCHREK_MG,9,,5,,4
vehicledef_DEMOLISHER_MG,9,,10,,6
vehicledef_PARTISAN_CCOM,0,3058-01-01T00:00:00Z,2,,6
vehicledef_PARTISAN_AD,0,3058-01-01T00:00:00Z,10,,47
vehicledef_SCHREK,56,,57,,55
vehicledef_ONTOS,28,,25,,8
vehicledef_DEMOLISHER,65,,49,,25
vehicledef_PARTISAN_LRM,19,,22,,11
vehicledef_DEVASTATOR,37,,30,,30
vehicledef_SCHILTRON-C,0,,0,3060-01-01T00:00:00Z,8
vehicledef_PARTISAN_XL,0,3058-01-01T00:00:00Z,2,,23
vehicledef_SCHILTRON-E,0,,0,3067-01-01T00:00:00Z,2
vehicledef_BEHEMOTH_FLAMER,9,,10,,4
vehicledef_BEHEMOTH,65,,69,,30
vehicledef_FURY,0,,0,3067-01-01T00:00:00Z,49
vehicledef_ONTOS_3053,9,,17,,25
vehicledef_FURY_ROYAL,0,,0,3067-01-01T00:00:00Z,13
vehicledef_ONTOS_LGAUSS,0,,0,3064-01-01T00:00:00Z,8
vehicledef_DEMOLISHER_ARROWIV,0,,0,3061-01-01T00:00:00Z,11
vehicledef_MORRIGU_LASER,0,,0,3067-01-01T00:00:00Z,4
vehicledef_BEHEMOTH_KURITA,0,,0,3061-01-01T00:00:00Z,6
vehicledef_PUMA_PAT-005,168,,172,,172
vehicledef_BEHEMOTH_ARMOR,9,,10,,4
vehicledef_SCHILTRON-PRIME,0,,0,3060-01-01T00:00:00Z,6
vehicledef_RHINO_FLAMER,47,,39,,28
vehicledef_SCHILTRON-B,0,,0,3060-01-01T00:00:00Z,13
vehicledef_RHINO_MG,47,,39,,28
vehicledef_SCHILTRON-A,0,,0,3060-01-01T00:00:00Z,8
vehicledef_RHINO,93,,76,,53
vehicledef_RHINO_SL,19,,20,,13
vehicledef_DEMOLISHER_GAUSS,9,,27,,45
vehicledef_SCHILTRON-D,0,,0,3062-01-01T00:00:00Z,6
vehicledef_MORRIGU,0,,0,3067-01-01T00:00:00Z,17
vehicledef_ALACORN_MK-VI,121,,123,,98
vehicledef_ALACORN_MK-VII,0,,0,3062-01-01T00:00:00Z,23
