GrayDeathLegionVehicles,,,,,,,,,
vehicledef_WARRIOR_H-8,0,,0,,0,3055-01-01T00:00:00Z,33,,48
vehicledef_SCORPION_LRM,5,,6,,6,,4,,4
vehicledef_BADGER-B,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_CENTIPEDE_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,1
vehicledef_JEdgar_ICE,1,,1,,1,,1,,1
vehicledef_BADGER-E,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_MANTIS,0,,0,,0,3061-01-01T00:00:00Z,12,,28
vehicledef_BADGER-A,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_WARRIOR_H-7C,2,,2,,3,,3,,3
vehicledef_BADGER-C,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_JEdgar_Flamer,1,,1,,1,,1,,1
vehicledef_JEdgar_MG,1,,1,,1,,1,,1
vehicledef_CAVALRY_LRM,0,,0,,0,3055-01-01T00:00:00Z,2,,2
vehicledef_HAWKMOTH,0,,0,,0,3061-01-01T00:00:00Z,5,,16
vehicledef_CAVALRY_TAG,0,,0,,0,3059-01-01T00:00:00Z,5,,7
vehicledef_KARNOV_BA,0,,0,,0,,0,3063-01-01T00:00:00Z,15
vehicledef_HAWKMOTH_ARMOR,0,,0,,0,3061-01-01T00:00:00Z,2,,8
vehicledef_CAVALRY,0,,0,,0,3054-01-01T00:00:00Z,5,,5
vehicledef_CAVALRY_SRM,0,,0,,0,3055-01-01T00:00:00Z,2,,2
vehicledef_SCIMITAR,8,,16,,20,,20,,20
vehicledef_BADGER-D,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_JEdgar,3,,5,,6,,3,,3
vehicledef_BADGER-PRIME,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_KARNOV_AC,0,,0,,0,3060-01-01T00:00:00Z,1,,1
vehicledef_JEdgar_TAG,0,,0,,0,3053-01-01T00:00:00Z,15,,23
vehicledef_STRIKER,2,,2,,3,,3,,3
vehicledef_PEGASUS_SENSORS,2,,2,,1,,1,,1
vehicledef_STRIKER_SRM,1,,1,,1,,2,,2
vehicledef_SALADIN_ARMOR,3,,3,,3,,3,,3
vehicledef_SALADIN,10,,16,,20,,23,,23
vehicledef_HUNTER_LRM15,1,,2,,2,,4,,4
vehicledef_STRIKER_LRM,1,,1,,1,,2,,2
vehicledef_CAVALRY_INFANTRY,0,,0,,0,,0,3063-01-01T00:00:00Z,5
vehicledef_PEGASUS,16,,16,,10,,7,,7
vehicledef_HUNTER_LRM10,1,,2,,2,,4,,4
vehicledef_HUNTER,5,,9,,11,,15,,15
vehicledef_GALLEON_GAL102,0,,0,3049-01-01T00:00:00Z,71,,39,,57
vehicledef_SARACEN,2,,4,,6,,6,,6
vehicledef_HUNTER_AMMO,1,,1,,1,,3,,3
vehicledef_PEGASUS_MISSILE,1,,1,,1,,1,,1
vehicledef_STRIKER_AMMO,0,,0,,0,3055-01-01T00:00:00Z,2,,4
vehicledef_SCIMITAR_MISSILE,1,,2,,2,,3,,3
vehicledef_SALADIN_LBX,0,,0,,0,3061-01-01T00:00:00Z,12,,22
vehicledef_STRIKER_3061,0,,0,,0,3061-01-01T00:00:00Z,4,,6
vehicledef_YELLOWJACKET,0,,0,,0,3058-01-01T00:00:00Z,54,,78
vehicledef_YELLOWJACKET_AMMO,0,,0,,0,3058-01-01T00:00:00Z,7,,10
vehicledef_SALADIN_ULTRA,0,,0,,0,,0,3064-01-01T00:00:00Z,25
Mediums,,,,,,,,,
vehicledef_VEDETTE_AC2,12,,37,,57,,30,,29
vehicledef_VEDETTE,34,,105,,161,,60,,58
vehicledef_HETZER_LASER,1,,3,,3,,1,,1
vehicledef_HETZER_AC10,1,,2,,2,,1,,1
vehicledef_HETZER_SCOUT,1,,1,,1,,1,,1
vehicledef_VEDETTE_NETC,0,,0,,0,3056-01-01T00:00:00Z,47,,75
vehicledef_GOBLIN,1,,4,,6,,0,,0
vehicledef_HETZER,7,,16,,17,,6,,6
vehicledef_HETZER_SRM,1,,3,,3,,1,,1
vehicledef_CONDOR,4,,12,,19,,8,,8
vehicledef_HETZER_LRM,1,,3,,3,,1,,1
vehicledef_FALCON,2,,7,,11,,5,,5
vehicledef_APC_Maxim_SRM4,1,,2,,2,,1,,1
vehicledef_BANDIT-H,0,,0,,0,3058-01-01T00:00:00Z,4,,6
vehicledef_APC_Maxim_3052AP,0,,0,,0,3055-01-01T00:00:00Z,1,,2
vehicledef_BANDIT-B,0,,0,,0,3058-01-01T00:00:00Z,1,,1
vehicledef_APC_Maxim_SRM2,1,,2,,2,,1,,1
vehicledef_APC_Maxim,4,,12,,16,,3,,2
vehicledef_APC_Maxim_I,0,,0,,0,3060-01-01T00:00:00Z,6,,22
vehicledef_GOBLIN_IS,0,,0,,0,3055-01-01T00:00:00Z,18,,29
vehicledef_BANDIT-C,0,,0,,0,3058-01-01T00:00:00Z,2,,2
vehicledef_APC_Maxim_3052U,0,,0,,0,3055-01-01T00:00:00Z,1,,2
vehicledef_APC_Maxim_BA,0,,0,,0,3055-01-01T00:00:00Z,3,,5
vehicledef_MYRMIDON,0,,0,,0,3060-01-01T00:00:00Z,3,,6
vehicledef_APC_Maxim_BA_Field,0,,0,,0,3055-01-01T00:00:00Z,3,,5
vehicledef_BANDIT-D,0,,0,,0,3058-01-01T00:00:00Z,2,,2
vehicledef_BANDIT-G,0,,0,,0,3058-01-01T00:00:00Z,1,,1
vehicledef_BANDIT-E,0,,0,,0,3058-01-01T00:00:00Z,2,,2
vehicledef_APC_Maxim_3052FS,0,,0,,0,3053-01-01T00:00:00Z,3,,5
vehicledef_BANDIT-F,0,,0,,0,3058-01-01T00:00:00Z,1,,1
vehicledef_BANDIT-A,0,,0,,0,3058-01-01T00:00:00Z,1,,1
vehicledef_ZEPHYR,0,,0,,0,3055-01-01T00:00:00Z,29,,47
vehicledef_DRILLSON_SRM,0,3039-01-01T00:00:00Z,2,,4,,3,,3
vehicledef_BANDIT-PRIME,0,,0,,0,3058-01-01T00:00:00Z,2,,2
vehicledef_DRILLSON,0,3039-01-01T00:00:00Z,10,,15,,7,,7
vehicledef_CONDOR_LASER,0,,0,,0,3061-01-01T00:00:00Z,3,,6
vehicledef_FULCRUM,0,,0,,0,3057-01-01T00:00:00Z,21,,33
Heavies,,,,,,,,,
vehicledef_RECOVERY_HeavyMech,4,,9,,12,,7,,7
vehicledef_DRONECARRIER,0,,4,,6,,4,,4
vehicledef_CARRIER_AC2,4,,9,,12,,4,,4
vehicledef_CARRIER_LBX,0,,0,,0,,0,3063-01-01T00:00:00Z,14
vehicledef_BULLDOG_AC2,3,,6,,6,,3,,3
vehicledef_CARRIER_LASER,6,,12,,17,,7,,7
vehicledef_BULLDOG,6,,12,,12,,3,,3
vehicledef_PIKE,6,,12,,17,,7,,7
vehicledef_PO,0,,0,3049-01-01T00:00:00Z,17,,10,,10
vehicledef_MORNINGSTAR,0,,0,,0,,0,3065-01-01T00:00:00Z,14
vehicledef_BULLDOG_LRM,3,,6,,6,,3,,3
vehicledef_CARRIER_MRM,0,,0,,0,,0,3063-01-01T00:00:00Z,31
vehicledef_CARRIER_SRM_NARC,0,,0,,0,3055-01-01T00:00:00Z,16,,16
vehicledef_CARRIER_LRM_3055,0,,0,,0,3058-01-01T00:00:00Z,54,,56
vehicledef_CARRIER_SRM,16,,34,,47,,15,,15
vehicledef_CARRIER_LRM,16,,34,,47,,18,,18
vehicledef_CARRIER_SRM_C3,0,,0,,0,,0,3065-01-01T00:00:00Z,8
vehicledef_ZHUKOV,0,,12,,17,,10,,10
vehicledef_ROMMEL,0,3039-01-01T00:00:00Z,6,,7,,2,,2
vehicledef_MANTICORE_3055,0,,0,,0,3058-01-01T00:00:00Z,40,,42
vehicledef_PATTON,0,3039-01-01T00:00:00Z,12,,17,,6,,6
vehicledef_BRUTUS_PPCv2,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_MANTICORE,23,,48,,67,,27,,27
vehicledef_TYPHOON_LBX,0,,0,,0,,0,3065-01-01T00:00:00Z,2
vehicledef_VONLUCKNER_VNL-K65N,1,,3,,4,,4,,4
vehicledef_TYPHOON,0,,0,,0,3057-01-01T00:00:00Z,14,,15
vehicledef_BRUTUS,0,,0,3049-01-01T00:00:00Z,6,,4,,4
vehicledef_PATTON_ULTRA,0,,0,,0,,0,3062-01-01T00:00:00Z,20
vehicledef_ROMMEL_GAUSS,0,,0,,0,3054-01-01T00:00:00Z,14,,15
vehicledef_BRUTUS_PPC,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_BRUTUS_LRM,0,,0,3049-01-01T00:00:00Z,3,,2,,2
vehicledef_TYPHOON_RAC,0,,0,,0,,0,3064-01-01T00:00:00Z,2
Assaults,,,,,,,,,
vehicledef_PARTISAN_AC2,7,,7,,10,,3,,3
vehicledef_PARTISAN,38,,41,,56,,16,,16
vehicledef_SCHREK_AC,9,,9,,12,,7,,7
vehicledef_SCHREK_MG,1,,1,,2,,2,,2
vehicledef_DEMOLISHER_MG,6,,6,,7,,3,,3
vehicledef_PARTISAN_AD,0,,0,,0,3059-01-01T00:00:00Z,33,,51
vehicledef_SCHREK,6,,12,,23,,18,,18
vehicledef_ONTOS,0,,0,3049-01-01T00:00:00Z,9,,3,,3
vehicledef_CARRIER_HEAVYLRM,0,,0,,0,3058-01-01T00:00:00Z,10,,10
vehicledef_DEMOLISHER,29,,33,,38,,15,,15
vehicledef_PARTISAN_LRM,7,,7,,10,,3,,3
vehicledef_DEVASTATOR,12,,26,,35,,14,,14
vehicledef_SCHILTRON-C,0,,0,,0,3060-01-01T00:00:00Z,3,,5
vehicledef_BEHEMOTH_FLAMER,2,,2,,2,,1,,1
vehicledef_ONTOS_LRM,0,,0,3049-01-01T00:00:00Z,2,,1,,1
vehicledef_BEHEMOTH,19,,21,,28,,10,,10
vehicledef_ONTOS_3053,0,,0,,0,3053-01-01T00:00:00Z,17,,27
vehicledef_ONTOS_LGAUSS,0,,0,,0,,0,3065-01-01T00:00:00Z,7
vehicledef_BEHEMOTH_KURITA,0,,0,,0,,0,3062-01-01T00:00:00Z,9
vehicledef_STURMFEUR_SRM,0,,0,3049-01-01T00:00:00Z,1,,1,,1
vehicledef_STURMFEUR,0,,0,3049-01-01T00:00:00Z,11,,6,,6
vehicledef_BEHEMOTH_ARMOR,2,,3,,4,,1,,1
vehicledef_SCHILTRON-PRIME,0,,0,,0,3060-01-01T00:00:00Z,3,,5
vehicledef_RHINO_FLAMER,11,,11,,16,,6,,6
vehicledef_SCHILTRON-B,0,,0,,0,3060-01-01T00:00:00Z,4,,7
vehicledef_RHINO_MG,11,,11,,16,,6,,6
vehicledef_SCHILTRON-A,0,,0,,0,3060-01-01T00:00:00Z,4,,7
vehicledef_RHINO,21,,23,,31,,12,,12
vehicledef_RHINO_SL,5,,6,,8,,3,,3
vehicledef_DEMOLISHER_GAUSS,0,,0,,0,3053-01-01T00:00:00Z,21,,32
vehicledef_SCHILTRON-D,0,,0,,0,,0,3063-01-01T00:00:00Z,3
vehicledef_CHALLENGER_MBT-X,0,,0,,0,3057-01-01T00:00:00Z,33,,51
vehicledef_ALACORN_MK-VI,0,,0,,0,3055-01-01T00:00:00Z,23,,36
