FroncReachesVehicles,,,,,
vehicledef_JEdgar,2,,2,,78
vehicledef_KARNOV_PERIPHERY,0,,0,3068-01-01T00:00:00Z,3
vehicledef_SALADIN_ARMOR,2,,2,,39
vehicledef_SALADIN,13,,13,,313
vehicledef_HUNTER_LRM15,2,,2,,71
vehicledef_PLAINSMAN,4,,4,,99
vehicledef_PEGASUS,4,,4,,140
vehicledef_HUNTER_LRM10,2,,2,,71
vehicledef_HUNTER,10,,10,,201
vehicledef_GALLEON_GAL-102,0,,0,3068-01-01T00:00:00Z,1
vehicledef_SARACEN,15,,15,,249
vehicledef_HUNTER_AMMO,2,,2,,50
vehicledef_YELLOWJACKET,0,,0,3068-01-01T00:00:00Z,2
vehicledef_YELLOWJACKET_AMMO,0,,0,3068-01-01T00:00:00Z,1
Mediums,,,,,
vehicledef_VEDETTE_AC2,22,,22,,222
vehicledef_VEDETTE,43,,43,,444
vehicledef_HETZER_LASER,5,,5,,113
vehicledef_HETZER_AC10,4,,4,,80
vehicledef_HETZER_SCOUT,2,,2,,57
vehicledef_GOBLIN,3,,3,,0
vehicledef_HETZER,28,,28,,320
vehicledef_CARRIER_LIGHTSRM,31,,31,,1000
vehicledef_GLADIUS,0,,0,3067-01-01T00:00:00Z,125
vehicledef_VEDETTE_ULTRA,0,,0,3068-01-01T00:00:00Z,3
vehicledef_HETZER_SRM,5,,5,,113
vehicledef_CONDOR,11,,11,,141
vehicledef_HETZER_LRM,5,,5,,113
vehicledef_FALCON,6,,6,,141
vehicledef_APC_Maxim_SRM4,2,,2,,35
vehicledef_APC_Maxim_SRM2,2,,2,,35
vehicledef_APC_Maxim,7,,7,,49
vehicledef_PROWLER_SUPPORT,1,,1,,10
vehicledef_MYRMIDON,0,3061-01-01T00:00:00Z,4,,177
vehicledef_DRILLSON_SRM,3,,3,,51
vehicledef_DRILLSON,9,,9,,51
vehicledef_FULCRUM,0,,0,3068-01-01T00:00:00Z,1
vehicledef_REGULATOR,0,,0,3068-01-01T00:00:00Z,1
Heavies,,,,,
vehicledef_RECOVERY_HeavyMech,4,,5,,250
vehicledef_CARRIER_AC2,4,,4,,167
vehicledef_CARRIER_LBX,0,,0,3068-01-01T00:00:00Z,1
vehicledef_BULLDOG_AC2,2,,2,,44
vehicledef_CARRIER_LASER,4,,5,,250
vehicledef_THUMPER,4,,5,,250
vehicledef_BULLDOG,3,,3,,88
vehicledef_PIKE,3,,3,,88
vehicledef_PO,3,,3,,177
vehicledef_BULLDOG_LRM,2,,2,,44
vehicledef_CARRIER_MRM,0,,0,3068-01-01T00:00:00Z,1
vehicledef_CARRIER_SRM_NARC,0,,0,3068-01-01T00:00:00Z,1
vehicledef_CARRIER_LRM_3055,0,,0,3068-01-01T00:00:00Z,2
vehicledef_CARRIER_SRM,9,,10,,492
vehicledef_CARRIER_LRM,14,,15,,629
vehicledef_CARRIER_SRM_C3,0,,0,3068-01-01T00:00:00Z,1
vehicledef_ZHUKOV,3,,3,,177
vehicledef_MANTICORE,25,,26,,1000
vehicledef_BRUTUS,4,,4,,202
vehicledef_BRUTUS_PPC,1,,1,,51
vehicledef_BRUTUS_LRM,2,,2,,101
Assaults,,,,,
vehicledef_DROMEDARY,3,,3,,8
vehicledef_PARTISAN_AC2,3,,3,,3
vehicledef_PARTISAN,16,,16,,18
vehicledef_SCHREK_AC,4,,4,,8
vehicledef_DEMOLISHER_MG,7,,7,,23
vehicledef_PARTISAN_AD,0,,0,3068-01-01T00:00:00Z,1
vehicledef_SCHREK,10,,10,,31
vehicledef_CARRIER_HEAVYLRM,14,,14,,44
vehicledef_DEMOLISHER,34,,34,,106
vehicledef_PARTISAN_LRM,3,,3,,3
vehicledef_DEVASTATOR,7,,7,,11
vehicledef_BEHEMOTH_FLAMER,1,,1,,2
vehicledef_BEHEMOTH,6,,6,,20
vehicledef_RHINO_FLAMER,9,,9,,28
vehicledef_RHINO_MG,9,,9,,28
vehicledef_RHINO,18,,18,,55
vehicledef_RHINO_SL,4,,4,,14
