WordOfBlakeVehicles,,,,,,,
,,,,,,,
vehicledef_ROTUNDA,40,,62,,140,,11
vehicledef_HARASSER,11,,12,,11,,7
vehicledef_SCORPION_LRM,7,,5,,4,,5
vehicledef_JEdgar_ICE,1,,1,,1,,1
vehicledef_MANTIS,0,,0,,0,3062-01-01T00:00:00Z,11
vehicledef_WARRIOR_H-7C,2,,2,,2,,3
vehicledef_MINION_TAG,0,,0,,0,3067-01-01T00:00:00Z,3
vehicledef_MINION,0,,0,,0,3067-01-01T00:00:00Z,12
vehicledef_CYRANO,114,,174,,397,,41
vehicledef_JEdgar_Flamer,1,,1,,1,,1
vehicledef_BLIZZARD_BLACK,0,,0,,0,3064-01-01T00:00:00Z,4
vehicledef_MAINGAUCHE,0,,0,,0,3067-01-01T00:00:00Z,13
vehicledef_MAINGAUCHE_C3,0,,0,,0,3067-01-01T00:00:00Z,3
vehicledef_JEdgar_MG,1,,1,,1,,1
vehicledef_CAVALRY_LRM,0,3055-01-01T00:00:00Z,1,,2,,2
vehicledef_HAWKMOTH,0,,0,3061-01-01T00:00:00Z,36,,16
vehicledef_CAVALRY_TAG,0,,0,3059-01-01T00:00:00Z,27,,2
vehicledef_KARNOV_BA,0,,0,,0,3063-01-01T00:00:00Z,8
vehicledef_HAWKMOTH_ARMOR,0,,0,3061-01-01T00:00:00Z,18,,8
vehicledef_CAVALRY,0,3055-01-01T00:00:00Z,3,,3,,3
vehicledef_CAVALRY_SRM,0,3055-01-01T00:00:00Z,1,,1,,1
vehicledef_LIGHTNING,288,,440,,1000,,22
vehicledef_SCIMITAR,9,,7,,6,,6
vehicledef_JEdgar,3,,3,,2,,2
vehicledef_JEdgar_TAG,0,3053-01-01T00:00:00Z,23,,81,,4
vehicledef_PEREGRINE_KURITA,1,,1,,0,,0
vehicledef_STRIKER,4,,4,,2,,2
vehicledef_PEGASUS_SENSORS,1,,1,,1,,1
vehicledef_PLAINSMAN_SCOUT,0,,0,,0,3067-01-01T00:00:00Z,4
vehicledef_CHEVALIER_BAP,27,,41,,66,,5
vehicledef_STRIKER_SRM,2,,2,,1,,1
vehicledef_MAINGAUCHE_XL,0,,0,,0,3067-01-01T00:00:00Z,3
vehicledef_SALADIN_ARMOR,2,,2,,1,,1
vehicledef_SALADIN,13,,13,,7,,5
vehicledef_HUNTER_LRM15,1,,1,,2,,2
vehicledef_PLAINSMAN,7,,8,,7,,6
vehicledef_STRIKER_LRM,2,,2,,1,,1
vehicledef_YELLOWJACKET_ARROWIV,0,,0,,0,3067-01-01T00:00:00Z,2
vehicledef_CHEVALIER_SPEED,27,,41,,66,,5
vehicledef_CAVALRY_INFANTRY,0,,0,,0,3063-01-01T00:00:00Z,1
vehicledef_PEGASUS,6,,6,,4,,3
vehicledef_HUNTER_LRM10,1,,1,,2,,2
vehicledef_HUNTER,7,,8,,7,,6
vehicledef_GALLEON_GAL-102,0,3055-01-01T00:00:00Z,45,,140,,6
vehicledef_CHEVALIER,108,,165,,265,,19
vehicledef_SARACEN,7,,11,,10,,10
vehicledef_HUNTER_AMMO,1,,1,,1,,1
vehicledef_PEGASUS_MISSILE,1,,1,,0,,1
vehicledef_STRIKER_AMMO,0,3055-01-01T00:00:00Z,8,,15,,2
vehicledef_SCIMITAR_MISSILE,1,,1,,1,,1
vehicledef_PEGASUS_3058,0,,0,3058-01-01T00:00:00Z,98,,11
vehicledef_LIGHTNING_RL,0,,0,,0,3067-01-01T00:00:00Z,6
vehicledef_PINTO,0,3055-01-01T00:00:00Z,69,,354,,9
vehicledef_SALADIN_LBX,0,,0,3061-01-01T00:00:00Z,32,,7
vehicledef_GALLEON_GAL-104,0,,0,,0,3067-01-01T00:00:00Z,15
vehicledef_PEGASUS_MRM,0,,0,,0,3067-01-01T00:00:00Z,2
vehicledef_YELLOWJACKET,0,,0,3058-01-01T00:00:00Z,400,,28
vehicledef_YELLOWJACKET_RAC,0,,0,,0,3066-01-01T00:00:00Z,5
vehicledef_YELLOWJACKET_AMMO,0,,0,3058-01-01T00:00:00Z,50,,4
vehicledef_SALADIN_ULTRA,0,,0,,0,3064-01-01T00:00:00Z,5
vehicledef_GALLEON_GAL-103,0,,0,,0,3067-01-01T00:00:00Z,17
vehicledef_LIGHTNING_ERSL,0,,0,,0,3067-01-01T00:00:00Z,11
vehicledef_LIGHTNING_ERML,0,,0,,0,3067-01-01T00:00:00Z,11
Mediums,,,,,,,
vehicledef_VEDETTE_AC2,5,,8,,5,,4
vehicledef_THOR_C3i,0,,0,,0,3067-01-01T00:00:00Z,22
vehicledef_VEDETTE,15,,16,,9,,8
vehicledef_HETZER_LASER,1,,1,,1,,1
vehicledef_HETZER_AC10,1,,1,,1,,1
vehicledef_HETZER_SCOUT,1,,1,,0,,1
vehicledef_VEDETTE_NETC,0,3056-01-01T00:00:00Z,14,,51,,8
vehicledef_GOBLIN,4,,5,,7,,7
vehicledef_HETZER,6,,6,,5,,6
vehicledef_THOR,0,,0,3058-01-01T00:00:00Z,181,,8
vehicledef_HETZER_SRM,1,,1,,1,,1
vehicledef_CONDOR,10,,13,,14,,7
vehicledef_GOBLIN_LRM,1,,1,,1,,1
vehicledef_HETZER_LRM,1,,1,,1,,1
vehicledef_APC_Turhan,62,,92,,223,,33
vehicledef_FALCON,6,,7,,9,,15
vehicledef_APC_Maxim_SRM4,1,,1,,1,,1
vehicledef_VEDETTE_RAC,0,,0,,0,3067-01-01T00:00:00Z,3
vehicledef_APC_Maxim_3052AP,0,3055-01-01T00:00:00Z,7,,19,,2
vehicledef_APC_Maxim_SRM2,1,,1,,1,,1
vehicledef_APC_Maxim,9,,7,,5,,3
vehicledef_APC_Maxim_I,0,,0,3060-01-01T00:00:00Z,76,,47
vehicledef_GOBLIN_IS,0,3055-01-01T00:00:00Z,46,,157,,24
vehicledef_APC_Maxim_3052U,0,3055-01-01T00:00:00Z,7,,19,,1
vehicledef_APC_Maxim_BA,0,3055-01-01T00:00:00Z,8,,37,,4
vehicledef_PROWLER_SUPPORT,1,,1,,1,,2
vehicledef_CHAPARRAL_MG,0,,0,,0,3062-01-01T00:00:00Z,12
vehicledef_CHAPARRAL,34,,112,,341,,46
vehicledef_MYRMIDON,0,,0,3061-01-01T00:00:00Z,4,,37
vehicledef_APC_Maxim_BAv2,0,,0,3058-01-01T00:00:00Z,19,,2
vehicledef_ZEPHYR_C3i,0,,0,,0,3067-01-01T00:00:00Z,67
vehicledef_CHAPARRAL_SRM,0,,0,3060-01-01T00:00:00Z,85,,12
vehicledef_APC_Maxim_3052FS,0,3053-01-01T00:00:00Z,7,,19,,2
vehicledef_ZEPHYR_LRM,0,,0,,0,3067-01-01T00:00:00Z,17
vehicledef_DRILLSON_STREAK,0,3055-01-01T00:00:00Z,15,,94,,18
vehicledef_ZEPHYR,196,,291,,1000,,67
vehicledef_DRILLSON_SRM,2,,3,,3,,4
vehicledef_DRILLSON,8,,7,,9,,6
vehicledef_DRILLSON_ERLL,0,,0,,0,3067-01-01T00:00:00Z,4
vehicledef_STYGIAN,0,,0,,0,3067-01-01T00:00:00Z,18
vehicledef_CONDOR_LASER,0,,0,3061-01-01T00:00:00Z,38,,15
vehicledef_STYGIAN_ARMOR,0,,0,,0,3067-01-01T00:00:00Z,6
Heavies,,,,,,,
vehicledef_RECOVERY_HeavyMech,4,,3,,4,,10
vehicledef_DRONECARRIER,2,,1,,2,,5
vehicledef_CARRIER_AC2,4,,3,,2,,3
vehicledef_CARRIER_LBX,0,,0,,0,3063-01-01T00:00:00Z,13
vehicledef_BULLDOG_AC2,2,,1,,1,,2
vehicledef_CARRIER_LASER,6,,4,,4,,10
vehicledef_THUMPER,0,3052-01-01T00:00:00Z,4,,4,,6
vehicledef_BULLDOG,4,,3,,3,,4
vehicledef_PIKE,6,,4,,4,,7
vehicledef_PO,3,,4,,5,,15
vehicledef_MORNINGSTAR,0,,0,,0,3067-01-01T00:00:00Z,9
vehicledef_BULLDOG_LRM,2,,1,,1,,2
vehicledef_CARRIER_MRM,0,,0,,0,3063-01-01T00:00:00Z,28
vehicledef_CARRIER_SRM_NARC,0,3055-01-01T00:00:00Z,24,,65,,8
vehicledef_CARRIER_LRM_3055,0,,0,3058-01-01T00:00:00Z,80,,22
vehicledef_MAGI,58,,59,,178,,14
vehicledef_BURKE,117,,118,,355,,23
vehicledef_CARRIER_SRM,16,,6,,8,,17
vehicledef_CARRIER_LRM,16,,11,,3,,8
vehicledef_CARRIER_SRM_C3,0,,0,,0,3065-01-01T00:00:00Z,4
vehicledef_ZHUKOV,0,3055-01-01T00:00:00Z,3,,4,,9
vehicledef_MORNINGSTAR_LASER,0,,0,,0,3067-01-01T00:00:00Z,1
vehicledef_MANTICORE_LBX,0,,0,3060-01-01T00:00:00Z,131,,34
vehicledef_BRUTUS_PPCv2,1,,1,,1,,2
vehicledef_MANTICORE,23,,16,,14,,18
vehicledef_CARRIER_LRM_WoB,0,,0,,0,3064-01-01T00:00:00Z,43
vehicledef_DEMON,132,,188,,568,,80
vehicledef_VONLUCKNER_VNL-K65N,8,,6,,8,,21
vehicledef_BRUTUS,2,,2,,3,,7
vehicledef_PADILLA,8,,5,,4,,4
vehicledef_BRUTUS_PPC,1,,1,,1,,2
vehicledef_BRUTUS_LRM,1,,1,,1,,4
vehicledef_DEMON_ROYAL,33,,47,,142,,20
Assaults,,,,,,,
vehicledef_PARTISAN_AC2,2,,2,,3,,4
vehicledef_PARTISAN,13,,13,,16,,20
vehicledef_SCHREK_AC,4,,4,,5,,9
vehicledef_PARTISAN_LCOM,0,,0,3059-01-01T00:00:00Z,59,,10
vehicledef_SCHREK_MG,1,,1,,1,,2
vehicledef_DEMOLISHER_MG,1,,1,,1,,2
vehicledef_PARTISAN_CCOM,0,,0,3059-01-01T00:00:00Z,29,,5
vehicledef_PARTISAN_AD,0,,0,3059-01-01T00:00:00Z,236,,40
vehicledef_SCHREK,7,,7,,9,,21
vehicledef_ONTOS,3,,3,,2,,4
vehicledef_DEMOLISHER,7,,7,,5,,11
vehicledef_PARTISAN_LRM,2,,2,,3,,4
vehicledef_DEVASTATOR,6,,4,,5,,9
vehicledef_SCHILTRON-C,0,,0,3060-01-01T00:00:00Z,41,,6
vehicledef_PARTISAN_XL,0,,0,3059-01-01T00:00:00Z,118,,20
vehicledef_BEHEMOTH_FLAMER,1,,1,,0,,1
vehicledef_BEHEMOTH,6,,6,,5,,8
vehicledef_FURY,0,,0,,0,3067-01-01T00:00:00Z,44
vehicledef_ONTOS_3053,0,3053-01-01T00:00:00Z,64,,253,,24
vehicledef_FURY_ROYAL,0,,0,,0,3067-01-01T00:00:00Z,11
vehicledef_ONTOS_LGAUSS,0,,0,,0,3065-01-01T00:00:00Z,8
vehicledef_DEMOLISHER_ARROWIV,0,,0,,0,3062-01-01T00:00:00Z,10
vehicledef_MORRIGU_LASER,0,,0,,0,3067-01-01T00:00:00Z,1
vehicledef_BEHEMOTH_KURITA,0,,0,,0,3062-01-01T00:00:00Z,5
vehicledef_PUMA_PAT-005,22,,22,,28,,39
vehicledef_BEHEMOTH_ARMOR,1,,1,,1,,1
vehicledef_SCHILTRON-PRIME,0,,0,3060-01-01T00:00:00Z,41,,6
vehicledef_RHINO_FLAMER,7,,5,,4,,11
vehicledef_SCHILTRON-B,0,,0,3060-01-01T00:00:00Z,58,,8
vehicledef_RHINO_MG,7,,5,,4,,11
vehicledef_SCHILTRON-A,0,,0,3060-01-01T00:00:00Z,58,,8
vehicledef_RHINO,14,,10,,9,,22
vehicledef_RHINO_SL,4,,2,,2,,6
vehicledef_DEMOLISHER_GAUSS,0,3053-01-01T00:00:00Z,102,,442,,40
vehicledef_SCHILTRON-D,0,,0,,0,3063-01-01T00:00:00Z,4
vehicledef_MORRIGU,0,,0,,0,3067-01-01T00:00:00Z,6
vehicledef_ALACORN_MK-VI,369,,433,,1000,,87
vehicledef_ALACORN_MK-VII,0,,0,,0,3063-01-01T00:00:00Z,22
