KellHoundsVehicles,,,,,,,,,
vehicledef_DARTER_ECM,0,,0,,0,3054-01-01T00:00:00Z,12,,10
vehicledef_WINTERHAWK,0,,0,,0,3060-01-01T00:00:00Z,10,,12
vehicledef_APC_HeavyTracked,77,,15,,18,,37,,45
vehicledef_SAVANNAHMASTER,0,3028-01-01T00:00:00Z,5,,13,,14,,11
vehicledef_SPRINT_LASER,0,,0,,0,3056-01-01T00:00:00Z,17,,17
vehicledef_KARNOV_GUNSHIP,0,,0,3040-01-01T00:00:00Z,5,,10,,12
vehicledef_KESTREL_ML,0,,0,3049-01-01T00:00:00Z,1,,6,,5
vehicledef_BLIZZARD_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,7
vehicledef_CENTIPEDE,0,,0,,0,3054-01-01T00:00:00Z,80,,67
vehicledef_BLIZZARD,0,,0,,0,3055-01-01T00:00:00Z,9,,9
vehicledef_WARRIOR_H-7A,40,,8,,9,,14,,3
vehicledef_PACKRAT_ICE,9,,1,,3,,3,,1
vehicledef_WARRIOR_H-7,57,,11,,13,,19,,5
vehicledef_SCORPION,116,,22,,19,,15,,4
vehicledef_GALLEON_GAL-100,52,,14,,15,,20,,6
vehicledef_SKULKER,33,,6,,8,,11,,10
vehicledef_PEGASUS_UA,13,,2,,1,,2,,1
vehicledef_MOBILEHQ,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_SCORPION_ML,29,,5,,5,,5,,6
vehicledef_HARASSER_LASER,0,,0,3049-01-01T00:00:00Z,7,,10,,0
vehicledef_CENTIPEDE_TAG,0,,0,,0,,0,3067-01-01T00:00:00Z,6
vehicledef_PACKRAT_PKR-T5,37,,8,,19,,27,,6
vehicledef_PEREGRINE,41,,0,,0,,0,,0
vehicledef_GALLEON_GAL-200,5,,1,,2,,5,,6
vehicledef_RIPPER,0,,0,,0,3055-01-01T00:00:00Z,17,,14
vehicledef_HARASSER_Mini-Peggy,0,3028-01-01T00:00:00Z,1,,1,,2,,1
vehicledef_HARASSER_FLAMER,3,,1,,1,,3,,1
vehicledef_SCORPION_SRM,58,,11,,10,,11,,12
vehicledef_SCORPION_MRM,0,,0,,0,3060-01-01T00:00:00Z,6,,20
vehicledef_BADGER-F,0,,0,,0,3058-01-01T00:00:00Z,3,,4
vehicledef_HARASSER,26,,6,,11,,22,,1
vehicledef_WARRIOR_H-8,0,,0,,0,3055-01-01T00:00:00Z,56,,63
vehicledef_SCORPION_LRM,29,,5,,5,,5,,6
vehicledef_BADGER-B,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_CENTIPEDE_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,3
vehicledef_RIPPER_ERML,0,,0,,0,3058-01-01T00:00:00Z,6,,5
vehicledef_JEdgar_ICE,6,,2,,1,,2,,0
vehicledef_BADGER-E,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_MANTIS,0,,0,,0,3061-01-01T00:00:00Z,14,,41
vehicledef_BADGER-A,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_WARRIOR_H-7C,20,,4,,5,,7,,3
vehicledef_BADGER-C,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_MINION,0,,0,,0,,0,3064-01-01T00:00:00Z,52
vehicledef_JEdgar_Flamer,4,,1,,1,,2,,0
vehicledef_BLIZZARD_BLACK,0,,0,,0,,0,3067-01-01T00:00:00Z,4
vehicledef_JEdgar_MG,4,,1,,1,,2,,0
vehicledef_CAVALRY_LRM,0,,0,,0,3055-01-01T00:00:00Z,4,,4
vehicledef_HAWKMOTH,0,,0,,0,3061-01-01T00:00:00Z,6,,19
vehicledef_CAVALRY_TAG,0,,0,,0,3059-01-01T00:00:00Z,6,,5
vehicledef_KARNOV_BA,0,,0,,0,,0,3063-01-01T00:00:00Z,11
vehicledef_HAWKMOTH_ARMOR,0,,0,,0,3061-01-01T00:00:00Z,3,,10
vehicledef_CAVALRY,0,,0,,0,3054-01-01T00:00:00Z,8,,8
vehicledef_CAVALRY_SRM,0,,0,,0,3055-01-01T00:00:00Z,3,,2
vehicledef_SCIMITAR,73,,19,,24,,35,,2
vehicledef_BADGER-D,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_JEdgar,23,,6,,7,,6,,0
vehicledef_BADGER-PRIME,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_KARNOV_AC,0,,0,,0,3060-01-01T00:00:00Z,1,,1
vehicledef_JEdgar_TAG,0,,0,,0,3053-01-01T00:00:00Z,19,,0
vehicledef_STRIKER,19,,4,,5,,6,,1
vehicledef_PEGASUS_SENSORS,18,,2,,2,,2,,1
vehicledef_PLAINSMAN_SCOUT,0,,0,,0,,0,3067-01-01T00:00:00Z,5
vehicledef_STRIKER_SRM,5,,2,,2,,3,,1
vehicledef_SALADIN_ARMOR,16,,3,,4,,5,,2
vehicledef_SALADIN,66,,19,,24,,40,,9
vehicledef_HUNTER_LRM15,11,,3,,2,,4,,2
vehicledef_PLAINSMAN,0,3039-01-01T00:00:00Z,4,,3,,7,,5
vehicledef_STRIKER_LRM,5,,2,,2,,3,,1
vehicledef_HUNTER_LPL,0,,0,,0,3061-01-01T00:00:00Z,6,,9
vehicledef_CAVALRY_INFANTRY,0,,0,,0,,0,3063-01-01T00:00:00Z,3
vehicledef_STRIKER_Narc,0,,0,,0,3055-01-01T00:00:00Z,2,,2
vehicledef_PEGASUS,147,,20,,12,,12,,7
vehicledef_HUNTER_3054,0,,0,,0,3054-01-01T00:00:00Z,44,,49
vehicledef_HUNTER_LRM10,11,,3,,2,,4,,2
vehicledef_HUNTER,60,,16,,13,,15,,4
vehicledef_GALLEON_GAL-102,0,,0,3049-01-01T00:00:00Z,103,,46,,48
vehicledef_HUNTER_ERLL,0,,0,,0,3059-01-01T00:00:00Z,11,,12
vehicledef_HUNTER_ASSAULT,0,,0,,0,,0,3064-01-01T00:00:00Z,6
vehicledef_SARACEN,29,,8,,7,,10,,2
vehicledef_HUNTER_AMMO,7,,2,,2,,3,,2
vehicledef_PEGASUS_MISSILE,13,,2,,1,,2,,1
vehicledef_STRIKER_3053,0,,0,,0,3055-01-01T00:00:00Z,8,,10
vehicledef_STRIKER_AMMO,0,,0,,0,3055-01-01T00:00:00Z,3,,3
vehicledef_SCIMITAR_MISSILE,9,,2,,3,,4,,1
vehicledef_PEGASUS_3058,0,,0,,0,3058-01-01T00:00:00Z,13,,12
vehicledef_SALADIN_LBX,0,,0,,0,3061-01-01T00:00:00Z,15,,43
vehicledef_STRIKER_3061,0,,0,,0,3061-01-01T00:00:00Z,4,,7
vehicledef_YELLOWJACKET,0,,0,,0,3058-01-01T00:00:00Z,64,,60
vehicledef_YELLOWJACKET_RAC,0,,0,,0,,0,3066-01-01T00:00:00Z,11
vehicledef_YELLOWJACKET_AMMO,0,,0,,0,3058-01-01T00:00:00Z,8,,8
vehicledef_SALADIN_ULTRA,0,,0,,0,,0,3064-01-01T00:00:00Z,30
vehicledef_STRIKER_LASER,0,,0,,0,,0,3062-01-01T00:00:00Z,3
Mediums,,,,,,,,,
vehicledef_VEDETTE_AC2,87,,62,,56,,100,,35
vehicledef_VEDETTE,246,,174,,160,,200,,50
vehicledef_HETZER_LASER,2,,1,,0,,0,,0
vehicledef_HETZER_AC10,2,,1,,0,,0,,0
vehicledef_HETZER_SCOUT,1,,1,,0,,0,,0
vehicledef_VEDETTE_NETC,0,,0,,0,3056-01-01T00:00:00Z,137,,112
vehicledef_GOBLIN,8,,8,,7,,12,,0
vehicledef_HETZER,13,,6,,0,,0,,0
vehicledef_STURMVOGEL_GUNSHIP,0,,0,,0,,0,3065-01-01T00:00:00Z,8
vehicledef_HETZER_SRM,2,,1,,0,,0,,0
vehicledef_CONDOR,51,,36,,33,,29,,5
vehicledef_GOBLIN_LRM,1,,1,,1,,1,,0
vehicledef_HETZER_LRM,2,,1,,0,,0,,0
vehicledef_FALCON,16,,11,,10,,18,,23
vehicledef_APC_Maxim_SRM4,5,,4,,2,,3,,3
vehicledef_BANDIT-H,0,,0,,0,3058-01-01T00:00:00Z,7,,6
vehicledef_VEDETTE_RAC,0,,0,,0,,0,3067-01-01T00:00:00Z,40
vehicledef_APC_Maxim_3052AP,0,,0,,0,3055-01-01T00:00:00Z,6,,3
vehicledef_CONDOR_FLAMER,3,,2,,3,,4,,5
vehicledef_BANDIT-B,0,,0,,0,3058-01-01T00:00:00Z,3,,4
vehicledef_APC_Maxim_SRM2,5,,4,,2,,3,,1
vehicledef_APC_Maxim,41,,29,,18,,12,,2
vehicledef_APC_Maxim_I,0,,0,,0,3060-01-01T00:00:00Z,18,,57
vehicledef_GOBLIN_IS,0,,0,,0,3053-01-01T00:00:00Z,38,,29
vehicledef_BANDIT-C,0,,0,,0,3058-01-01T00:00:00Z,4,,4
vehicledef_APC_Maxim_3052U,0,,0,,0,3052-01-01T00:00:00Z,6,,2
vehicledef_APC_Maxim_BA,0,,0,,0,3055-01-01T00:00:00Z,12,,6
vehicledef_PROWLER_SUPPORT,2,,1,,0,,0,,0
vehicledef_GLAIVE,0,,0,,0,,0,3067-01-01T00:00:00Z,29
vehicledef_MYRMIDON,0,,0,,0,3060-01-01T00:00:00Z,9,,57
vehicledef_APC_Maxim_BAv2,0,,0,,0,3055-01-01T00:00:00Z,6,,3
vehicledef_BANDIT-D,0,,0,,0,3058-01-01T00:00:00Z,4,,4
vehicledef_BANDIT-G,0,,0,,0,3058-01-01T00:00:00Z,2,,2
vehicledef_BANDIT-E,0,,0,,0,3058-01-01T00:00:00Z,4,,4
vehicledef_APC_Maxim_3052FS,0,,0,,0,3053-01-01T00:00:00Z,12,,6
vehicledef_BANDIT-F,0,,0,,0,3058-01-01T00:00:00Z,3,,3
vehicledef_DRILLSON_STREAK,0,,0,,0,3053-01-01T00:00:00Z,43,,11
vehicledef_BANDIT-A,0,,0,,0,3058-01-01T00:00:00Z,3,,3
vehicledef_ZEPHYR,0,,0,,0,3055-01-01T00:00:00Z,42,,32
vehicledef_DRILLSON_SRM,0,3028-01-01T00:00:00Z,8,,5,,8,,2
vehicledef_BANDIT-PRIME,0,,0,,0,3058-01-01T00:00:00Z,4,,6
vehicledef_DRILLSON,0,3028-01-01T00:00:00Z,31,,20,,22,,1
vehicledef_DRILLSON_ERLL,0,,0,3045-01-01T00:00:00Z,95,,5,,1
vehicledef_CONDOR_LASER,0,,0,,0,3061-01-01T00:00:00Z,14,,21
vehicledef_FULCRUM,0,,0,,0,3057-01-01T00:00:00Z,120,,98
vehicledef_FULCRUM_II,0,,0,,0,,0,3067-01-01T00:00:00Z,12
Heavies,,,,,,,,,
vehicledef_RECOVERY_HeavyMech,13,,12,,15,,35,,23
vehicledef_FULMAR_ORIGINAL,0,,0,,0,3057-01-01T00:00:00Z,6,,4
vehicledef_DRONECARRIER,0,3028-01-01T00:00:00Z,6,,8,,17,,11
vehicledef_CARRIER_AC2,13,,12,,15,,21,,10
vehicledef_CARRIER_LBX,0,,0,,0,,0,3063-01-01T00:00:00Z,20
vehicledef_BULLDOG_AC2,7,,6,,8,,12,,0
vehicledef_CARRIER_LASER,19,,17,,22,,35,,0
vehicledef_BULLDOG,13,,12,,15,,12,,0
vehicledef_PIKE,19,,12,,15,,25,,0
vehicledef_PO,0,,0,3049-01-01T00:00:00Z,15,,35,,23
vehicledef_MORNINGSTAR,0,,0,,0,,0,3065-01-01T00:00:00Z,15
vehicledef_BULLDOG_LRM,7,,6,,8,,12,,0
vehicledef_CARRIER_MRM,0,,0,,0,,0,3063-01-01T00:00:00Z,47
vehicledef_CARRIER_SRM_NARC,0,,0,,0,3054-01-01T00:00:00Z,54,,23
vehicledef_CARRIER_LRM_3055,0,,0,,0,3055-01-01T00:00:00Z,191,,95
vehicledef_CARRIER_SRM,53,,48,,47,,68,,45
vehicledef_CARRIER_LRM,53,,48,,61,,60,,32
vehicledef_CARRIER_SRM_C3,0,,0,,0,,0,3065-01-01T00:00:00Z,12
vehicledef_ZHUKOV,0,3030-01-01T00:00:00Z,9,,15,,35,,23
vehicledef_ROMMEL,0,3027-01-01T00:00:00Z,24,,25,,16,,9
vehicledef_MANTICORE_3055,0,,0,,0,3055-01-01T00:00:00Z,126,,76
vehicledef_MANTICORE_LBX,0,,0,,0,3060-01-01T00:00:00Z,49,,27
vehicledef_PATTON,0,3027-01-01T00:00:00Z,24,,31,,39,,3
vehicledef_BRUTUS_PPCv2,0,3028-01-01T00:00:00Z,1,,2,,4,,3
vehicledef_MANTICORE,76,,68,,87,,79,,5
vehicledef_VONLUCKNER_VNL-K100,0,3028-01-01T00:00:00Z,1,,1,,1,,0
vehicledef_TYPHOON_LBX,0,,0,,0,,0,3065-01-01T00:00:00Z,2
vehicledef_VONLUCKNER_VNL-K65N,9,,8,,10,,8,,2
vehicledef_TYPHOON,0,,0,,0,3057-01-01T00:00:00Z,37,,16
vehicledef_BRUTUS,0,3028-01-01T00:00:00Z,4,,8,,17,,11
vehicledef_PILUM,0,,0,,0,3057-01-01T00:00:00Z,44,,19
vehicledef_PATTON_ULTRA,0,,0,,0,,0,3062-01-01T00:00:00Z,51
vehicledef_ROMMEL_GAUSS,0,,0,,0,3054-01-01T00:00:00Z,73,,36
vehicledef_BRUTUS_PPC,0,3028-01-01T00:00:00Z,1,,2,,4,,3
vehicledef_BRUTUS_LRM,0,3028-01-01T00:00:00Z,2,,4,,9,,6
vehicledef_VONLUCKNER_VNL-K75N,0,,0,,0,,0,3062-01-01T00:00:00Z,9
vehicledef_TYPHOON_RAC,0,,0,,0,,0,3064-01-01T00:00:00Z,2
vehicledef_MANTEUFFEL-A,0,,0,,0,,0,3062-01-01T00:00:00Z,9
vehicledef_MANTEUFFEL-B,0,,0,,0,,0,3062-01-01T00:00:00Z,3
vehicledef_MANTEUFFEL-PRIME,0,,0,,0,,0,3062-01-01T00:00:00Z,13
Assaults,,,,,,,,,
vehicledef_PARTISAN_AC2,10,,8,,11,,11,,1
vehicledef_PARTISAN,54,,43,,63,,62,,6
vehicledef_SCHREK_AC,8,,7,,10,,19,,8
vehicledef_SCHREK_MG,1,,1,,2,,6,,2
vehicledef_DEMOLISHER_MG,11,,9,,11,,10,,4
vehicledef_PARTISAN_AD,0,,0,,0,3058-01-01T00:00:00Z,143,,109
vehicledef_SCHREK,6,,13,,26,,73,,26
vehicledef_ONTOS,8,,13,,19,,14,,6
vehicledef_CARRIER_HEAVYLRM,0,,0,,0,3059-01-01T00:00:00Z,28,,15
vehicledef_DEMOLISHER,61,,49,,61,,50,,19
vehicledef_PARTISAN_LRM,10,,8,,11,,11,,1
vehicledef_DEVASTATOR,17,,27,,39,,55,,0
vehicledef_SCHILTRON-C,0,,0,,0,3060-01-01T00:00:00Z,7,,6
vehicledef_BEHEMOTH_FLAMER,2,,2,,2,,3,,1
vehicledef_ONTOS_LRM,0,,0,3049-01-01T00:00:00Z,3,,5,,3
vehicledef_BEHEMOTH,27,,21,,31,,40,,14
vehicledef_ONTOS_3053,0,,0,,0,3053-01-01T00:00:00Z,71,,41
vehicledef_ONTOS_LGAUSS,0,,0,,0,,0,3065-01-01T00:00:00Z,14
vehicledef_ONTOS_FUSION,0,,0,3049-01-01T00:00:00Z,2,,2,,1
vehicledef_MORRIGU_LASER,0,,0,,0,,0,3067-01-01T00:00:00Z,13
vehicledef_BEHEMOTH_KURITA,0,,0,,0,,0,3062-01-01T00:00:00Z,9
vehicledef_FORTUNE,0,,0,,0,,0,3067-01-01T00:00:00Z,10
vehicledef_STURMFEUR_SRM,0,3028-01-01T00:00:00Z,2,,4,,7,,5
vehicledef_STURMFEUR,8,,24,,35,,38,,14
vehicledef_BEHEMOTH_ARMOR,3,,3,,4,,5,,2
vehicledef_SCHILTRON-PRIME,0,,0,,0,3060-01-01T00:00:00Z,7,,6
vehicledef_RHINO_FLAMER,15,,12,,17,,24,,14
vehicledef_SCHILTRON-B,0,,0,,0,3060-01-01T00:00:00Z,9,,8
vehicledef_RHINO_MG,15,,12,,17,,24,,14
vehicledef_SCHILTRON-A,0,,0,,0,3060-01-01T00:00:00Z,9,,8
vehicledef_RHINO,30,,24,,35,,49,,27
vehicledef_RHINO_SL,8,,6,,9,,12,,7
vehicledef_DEMOLISHER_GAUSS,0,,0,,0,3053-01-01T00:00:00Z,104,,41
vehicledef_SCHILTRON-D,0,,0,,0,,0,3063-01-01T00:00:00Z,4
vehicledef_DEMOLISHER_II,0,,0,,0,3059-01-01T00:00:00Z,71,,48
vehicledef_MORRIGU,0,,0,,0,,0,3067-01-01T00:00:00Z,76
vehicledef_CHALLENGER_MBT-X,0,,0,,0,3057-01-01T00:00:00Z,79,,30
vehicledef_STURMFEUR_HGAUSS,0,,0,,0,,0,3066-01-01T00:00:00Z,24
vehicledef_CHALLENGER_MBT-XI,0,,0,,0,,0,3062-01-01T00:00:00Z,11
vehicledef_ALACORN_MK-VI,0,,0,,0,3055-01-01T00:00:00Z,81,,43
vehicledef_CHALLENGER_MBT-XII,0,,0,,0,,0,3065-01-01T00:00:00Z,7
vehicledef_ALACORN_MK-VII,0,,0,,0,,0,3063-01-01T00:00:00Z,8
