NovaCat,,,,,,,
mechdef_puma_adder-C,32,,32,,32,,32
mechdef_jenner_IIC-2,11,,42,,32,,32
mechdef_uller_kit_fox-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_puma_adder-B,21,,21,,21,,21
mechdef_puma_adder-S,0,3050-01-01T00:00:00Z,46,,72,,86
mechdef_peregrine_horned_owl-1,32,,73,,52,,52
mechdef_puma_adder-A,125,,125,,125,,125
mechdef_fire_falcon-PRIME,0,,0,,0,3060-01-01T00:00:00Z,14
mechdef_puma_adder-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_hellion-A,0,,0,,0,3060-01-01T00:00:00Z,25
mechdef_vixen_incubus-8,2,,2,,2,,4
mechdef_hellion-B,0,,0,,0,3060-01-01T00:00:00Z,36
mechdef_fire_falcon-B,0,,0,,0,3060-01-01T00:00:00Z,11
mechdef_vixen_incubus-1,2,,2,,6,,11
mechdef_hankyu_arctic_cheetah-C,11,,11,,11,,11
mechdef_hellion-Prime,0,,0,,0,3060-01-01T00:00:00Z,50
mechdef_vixen_incubus-2,2,,2,,2,,4
mechdef_puma_adder-PRIME,84,,84,,84,,84
mechdef_hellion-C,0,,0,,0,3061-01-01T00:00:00Z,25
mechdef_dasher_fire_moth-D,32,,32,,32,,32
Mediums,,,,,,,
mechdef_fenris_ice_ferret-C,16,,16,,16,,16
mechdef_fenris_ice_ferret-A,8,,8,,8,,8
mechdef_arctic_wolf-1,0,,0,,0,3060-01-01T00:00:00Z,20
mechdef_great_wyrm-1,8,,16,,8,,8
mechdef_dragonfly_viper-C,16,,16,,16,,16
mechdef_stag_ST-14G,0,3052-01-01T00:00:00Z,1,,1,,1
mechdef_shadow_cat-TC,0,3050-01-01T00:00:00Z,30,,28,,9
mechdef_clint_IIC,0,3052-06-01T00:00:00Z,1,,2,,3
mechdef_black_hawk_nova-D,8,,8,,8,,8
mechdef_dragonfly_viper-PRIME,40,,40,,40,,40
mechdef_fenris_ice_ferret-B,8,,8,,8,,8
mechdef_battle_cobra-A,14,,16,,11,,8
mechdef_shadow_hawk_IIC-3,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_griffin_IIC-4,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_fenris_ice_ferret-E,0,,0,3056-01-01T00:00:00Z,3,,5
mechdef_battle_cobra-PRIME,29,,31,,22,,17
mechdef_battle_cobra-F,0,,0,3057-01-01T00:00:00Z,8,,6
mechdef_arctic_wolf-2,0,,0,,0,3060-01-01T00:00:00Z,2
mechdef_black_hawk_nova-C,8,,8,,8,,8
mechdef_griffin_IIC-2,8,,16,,8,,8
mechdef_griffin_IIC-3,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_black_hawk_nova-B,16,,16,,16,,16
mechdef_dragonfly_viper-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_battle_cobra-H,0,,0,,0,3061-01-01T00:00:00Z,5
mechdef_griffin_IIC,8,,24,,16,,16
mechdef_fenris_ice_ferret-H,0,,0,,0,3061-01-01T00:00:00Z,2
mechdef_wyvern_IIC,8,,24,,16,,8
mechdef_pouncer-E,0,,0,,0,3061-01-01T00:00:00Z,3
mechdef_fenris_ice_ferret-D,8,,8,,8,,8
mechdef_pouncer-C,0,,0,3055-01-01T00:00:00Z,9,,8
mechdef_fenris_ice_ferret-PRIME,40,,40,,40,,40
mechdef_hunchback_IIC,48,,48,,48,,48
mechdef_shadow_hawk_IIC-4,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_shadow_hawk_IIC,24,,48,,40,,40
mechdef_dragonfly_viper-D,24,,24,,24,,24
mechdef_hellhound_conjurer-1,40,,97,,97,,97
mechdef_dragonfly_viper-B,16,,16,,16,,16
mechdef_black_hawk_nova-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_pouncer-B,0,,0,3055-01-01T00:00:00Z,6,,5
mechdef_hellhound_conjurer-7,24,,48,,40,,40
mechdef_ryoken_stormcrow-D,48,,48,,48,,48
mechdef_ryoken_stormcrow-C,39,,42,,32,,28
mechdef_battle_cobra-B,14,,16,,11,,8
mechdef_goshawk_vapor_eagle-6,1,,1,,1,,2
mechdef_dragonfly_viper-A,24,,24,,24,,24
mechdef_goshawk_vapor_eagle-2,1,,1,,2,,3
mechdef_nobori-nin_huntsman-D,0,,0,,0,3061-01-01T00:00:00Z,16
mechdef_nobori-nin_huntsman-A,24,,24,,24,,24
mechdef_black_hawk_nova-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_ryoken_stormcrow-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_ryoken_stormcrow-PRIME,97,,97,,97,,97
mechdef_black_hawk_nova-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_pouncer-A,0,,0,3055-01-01T00:00:00Z,19,,14
mechdef_hellhound_conjurer-2,0,,0,,0,3062-01-01T00:00:00Z,3
mechdef_nobori-nin_huntsman-PRIME,48,,48,,48,,48
mechdef_ryoken_stormcrow-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_nobori-nin_huntsman-B,24,,24,,24,,24
mechdef_shadow_cat-PRIME,114,,114,,114,,114
mechdef_nobori-nin_huntsman-C,24,,24,,24,,24
mechdef_shadow_cat-C,0,,0,,0,3061-01-01T00:00:00Z,12
mechdef_shadow_cat-A,65,,65,,65,,65
mechdef_pouncer-D,0,,0,3055-01-01T00:00:00Z,13,,11
mechdef_ryoken_stormcrow-B,48,,48,,48,,48
mechdef_ryoken_stormcrow-A,48,,48,,48,,48
mechdef_ryoken_stormcrow-I,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_goshawk_vapor_eagle-1,8,,24,,16,,8
mechdef_ryoken_stormcrow-TC,0,3052-01-01T00:00:00Z,15,,11,,9
mechdef_shadow_cat-B,65,,65,,65,,65
mechdef_black_hawk_nova-A,16,,16,,16,,16
mechdef_shadow_cat-M,0,,0,3054-01-01T00:00:00Z,40,,37
mechdef_pouncer-PRIME,0,,0,3055-01-01T00:00:00Z,26,,20
mechdef_goshawk_vapor_eagle-5,1,,1,,1,,2
mechdef_black_hawk_nova-PRIME,24,,24,,24,,24
mechdef_lynx_C,1,,1,,3,,3
Heavies,,,,,,,
mechdef_rifleman_IIC-2,4,,4,,9,,22
mechdef_loki_hellbringer-B,31,,31,,31,,31
mechdef_crossbow-B,0,,0,,0,3060-01-01T00:00:00Z,17
mechdef_crossbow-H,0,,0,,0,3061-01-01T00:00:00Z,6
mechdef_marauder_C,0,,0,,0,3058-01-01T00:00:00Z,8
mechdef_crossbow-A,0,,0,,0,3060-01-01T00:00:00Z,12
mechdef_galahad_glass_spider-1,10,,41,,31,,31
mechdef_crossbow-PRIME,0,,0,,0,3060-01-01T00:00:00Z,34
mechdef_cauldron_born_ebon_jaguar-C,0,,0,3055-01-01T00:00:00Z,8,,15
mechdef_loki_hellbringer-F,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_haotoko-1,0,,0,,0,3060-01-01T00:00:00Z,6
mechdef_vulture_mad_dog-C,72,,72,,72,,72
mechdef_vulture_mad_dog-A,72,,72,,72,,72
mechdef_novacat-C,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_loki_hellbringer-A,72,,72,,72,,72
mechdef_cauldron_born_ebon_jaguar-PRIME,0,,0,3055-01-01T00:00:00Z,17,,30
mechdef_loki_hellbringer-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_vulture_mad_dog-DD,0,3050-01-01T00:00:00Z,37,,38,,17
mechdef_loki_hellbringer-C,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_novacat-D,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_vulture_mad_dog-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_thor_summoner-A,51,,51,,51,,51
mechdef_warhammer_C-2,0,3052-01-01T00:00:00Z,3,,3,,4
mechdef_thor_summoner-B,31,,31,,31,,31
mechdef_thor_summoner-F,0,,0,3054-01-01T00:00:00Z,19,,12
mechdef_champion_C,3,,4,,9,,20
mechdef_loki_hellbringer-M,0,,0,3055-01-01T00:00:00Z,8,,8
mechdef_grizzly-1,4,,4,,9,,20
mechdef_mad_cat_timber_wolf-B,41,,41,,41,,41
mechdef_cauldron_born_ebon_jaguar-D,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_thor_summoner-M,0,3051-01-01T00:00:00Z,11,,10,,7
mechdef_vulture_mad_dog-B,51,,51,,51,,51
mechdef_thor_summoner-PRIME,82,,82,,82,,82
mechdef_rifleman_IIC,5,,10,,10,,10
mechdef_thresher-1,31,,72,,51,,51
mechdef_vulture_mad_dog-PRIME,114,,114,,114,,114
mechdef_guillotine_IIC,3,,4,,5,,0
mechdef_thor_summoner-C,31,,31,,31,,31
mechdef_loki_hellbringer-J,0,,0,,0,3058-01-01T00:00:00Z,2
mechdef_cauldron_born_ebon_jaguar-A,0,,0,3055-01-01T00:00:00Z,24,,42
mechdef_mad_cat_timber_wolf-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_vulture_mad_dog-D,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_vision_quest-1,51,,103,,103,,103
mechdef_mad_cat_timber_wolf-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_novacat-B,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_mad_cat_timber_wolf-C,31,,31,,31,,31
mechdef_viper_black_python-2,0,,0,,0,3058-01-01T00:00:00Z,5
mechdef_novacat-PRIME,0,,0,,0,3059-01-01T00:00:00Z,10
mechdef_cauldron_born_ebon_jaguar-B,0,,0,3055-01-01T00:00:00Z,8,,15
mechdef_thor_summoner-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_vision_quest-2,31,,72,,51,,51
mechdef_thor_summoner-E,0,,0,3055-01-01T00:00:00Z,19,,12
mechdef_mad_cat_timber_wolf-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_novacat-A,0,,0,,0,3059-01-01T00:00:00Z,5
mechdef_thor_summoner-D,10,,10,,10,,10
mechdef_loki_hellbringer-PRIME,103,,103,,103,,103
mechdef_vulture_mad_dog-S,0,3052-01-01T00:00:00Z,42,,38,,17
mechdef_mad_cat_timber_wolf-D,10,,10,,10,,10
mechdef_mad_cat_timber_wolf-PRIME,72,,72,,72,,72
mechdef_viper_black_python-1,0,,0,3055-01-01T00:00:00Z,9,,19
mechdef_mad_cat_timber_wolf-A,51,,51,,51,,51
mechdef_mad_cat_timber_wolf-N,0,3050-01-01T00:00:00Z,13,,14,,12
mechdef_mad_cat_timber_wolf-TC,0,,0,,0,3060-01-01T00:00:00Z,6
mechdef_viper_black_python-5,0,,0,,0,3058-01-01T00:00:00Z,5
Assaults,,,,,,,
mechdef_manowar_gargoyle-PRIME,168,,168,,168,,168
mechdef_naga-C,3,,3,,3,,3
mechdef_naga-PRIME,29,,29,,29,,29
mechdef_manowar_gargoyle-B,84,,84,,84,,84
mechdef_naga-D,3,,3,,3,,3
mechdef_kraken_bane-1,17,,34,,34,,34
mechdef_naga-A,3,,3,,3,,3
mechdef_naga-B,10,,10,,10,,10
mechdef_phoenix_hawk_IIC,7,,9,,10,,11
mechdef_behemoth_stone_rhino-5,1,,1,,1,,1
mechdef_manowar_gargoyle-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_manowar_gargoyle-E,0,,0,,0,3060-01-01T00:00:00Z,2
mechdef_kingfisher-A,0,,0,,0,3058-01-01T00:00:00Z,16
mechdef_masakari_warhawk-B,13,,13,,13,,13
mechdef_atlas_C,1,,1,,1,,2
mechdef_kingfisher-D,0,,0,,0,3058-01-01T00:00:00Z,16
mechdef_warhammer_IIC-3,0,,0,,0,3059-01-01T00:00:00Z,1
mechdef_masakari_warhawk-A,13,,13,,13,,13
mechdef_kingfisher-PRIME,0,,0,,0,3058-01-01T00:00:00Z,31
mechdef_manowar_gargoyle-C,118,,118,,118,,118
mechdef_phoenix_hawk_IIC-9,1,,1,,1,,3
mechdef_kingfisher-B,0,,0,,0,3058-01-01T00:00:00Z,22
mechdef_masakari_warhawk-D,0,,0,3054-01-01T00:00:00Z,3,,3
mechdef_warhammer_IIC-2,7,,29,,17,,17
mechdef_turkina-M,0,,0,,0,3058-01-01T00:00:00Z,19
mechdef_manowar_gargoyle-D,3,,3,,3,,3
mechdef_annihilator_C,4,,5,,3,,3
mechdef_kingfisher-H,0,,0,,0,3061-01-01T00:00:00Z,8
mechdef_warthog-PRIME,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_marauder_IIC-8,7,,29,,17,,17
mechdef_warhammer_IIC,17,,34,,34,,34
mechdef_marauder_IIC-9,7,,29,,17,,17
mechdef_behemoth_stone_rhino-4,1,,1,,1,,1
mechdef_masakari_warhawk-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_daishi_dire_wolf-B,17,,17,,17,,17
mechdef_kingfisher-C,0,,0,,0,3058-01-01T00:00:00Z,11
mechdef_daishi_dire_wolf-X,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_marauder_IIC,17,,34,,34,,34
mechdef_manowar_gargoyle-A,135,,135,,135,,135
mechdef_gladiator_executioner-D,34,,34,,34,,34
mechdef_daishi_dire_wolf-PRIME,67,,67,,67,,67
mechdef_annihilator_C-2,2,,2,,2,,2
mechdef_atlas_C-2,1,,1,,1,,1
mechdef_gladiator_executioner-C,34,,34,,34,,34
mechdef_supernova-2,0,,0,,0,3062-01-01T00:00:00Z,18
mechdef_gladiator_executioner-PRIME,51,,51,,51,,51
mechdef_masakari_warhawk-F,0,,0,3054-01-01T00:00:00Z,7,,7
mechdef_turkina-C,0,,0,3055-01-01T00:00:00Z,15,,27
mechdef_supernova-1,34,,84,,51,,51
mechdef_daishi_dire_wolf-A,51,,51,,51,,51
mechdef_phoenix_hawk_IIC-2,1,,1,,2,,3
mechdef_turkina-A,0,,0,3055-01-01T00:00:00Z,15,,27
mechdef_behemoth_stone_rhino-7,2,,2,,2,,2
mechdef_kodiak-1,3,,3,,6,,15
mechdef_gladiator_executioner-B,34,,34,,34,,34
mechdef_turkina-PRIME,0,,0,3055-01-01T00:00:00Z,21,,39
mechdef_daishi_dire_wolf-W,0,,0,3055-01-01T00:00:00Z,4,,7
mechdef_highlander_IIC,17,,34,,34,,34
mechdef_behemoth_stone_rhino-6,1,,1,,1,,1
mechdef_daishi_dire_wolf-S,0,3050-01-01T00:00:00Z,3,,3,,3
mechdef_gladiator_executioner-E,0,,0,,0,3060-01-01T00:00:00Z,3
mechdef_daishi_dire_wolf-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_masakari_warhawk-C,7,,7,,7,,7
mechdef_behemoth_stone_rhino-1,3,,3,,3,,3
mechdef_masakari_warhawk-I,20,,24,,19,,19
mechdef_shogun_SHG_C,1,,2,,3,,0
mechdef_gladiator_executioner-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_imp_C,1,,2,,3,,7
mechdef_gladiator_executioner-A,17,,17,,17,,17
mechdef_turkina-D,0,,0,,0,3061-01-01T00:00:00Z,10
mechdef_mad_cat_mkii,0,,0,,0,3062-01-01T00:00:00Z,14
mechdef_masakari_warhawk-PRIME,34,,34,,34,,34
mechdef_gladiator_executioner-TC,0,,0,,0,3060-01-01T00:00:00Z,8
mechdef_turkina-B,0,,0,3055-01-01T00:00:00Z,15,,27
mechdef_supernova-3,0,,0,,0,3064-01-01T00:00:00Z,12
mechdef_daishi_dire_wolf-C,0,,0,3054-01-01T00:00:00Z,3,,3
